------------------------------------------------
Job ID: 42800405
Run on host: compg009.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Sun Apr 4 21:46:33 BST 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ABIDE train data.
Loading ABIDE   val data.
Load model for age - run: 0
Initialize classifier layer.
Reinitialize feature layers:  [5, 4, 3, 2, 1, 0]
Number of GPUs:  2
Epoch decay:  8
Gamma decay:  0.5

Final layer of model is being trained.
Start:  2021-04-04 21:46:40.356515
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.100 |train kld: 2.12064 |train kld ravg: 2.12064 |train mae:  5.17510 |train mae ravg:  5.17510 |val kld: 2.03914 |val kldravg: 2.03914 |val mae:  4.05751 |val mae ravg:  4.05751 |
|epoch:   1 | lr: 0.100 |train kld: 2.73822 |train kld ravg: 2.42943 |train mae:  4.84292 |train mae ravg:  5.00901 |val kld: 2.11848 |val kldravg: 2.07881 |val mae:  5.07368 |val mae ravg:  4.56560 |
|epoch:   2 | lr: 0.100 |train kld: 3.27201 |train kld ravg: 2.71029 |train mae:  5.00720 |train mae ravg:  5.00841 |val kld: 2.90082 |val kldravg: 2.35281 |val mae:  3.94738 |val mae ravg:  4.35952 |
|epoch:   3 | lr: 0.100 |train kld: 3.38280 |train kld ravg: 2.87842 |train mae:  5.18925 |train mae ravg:  5.05362 |val kld: 2.09843 |val kldravg: 2.28922 |val mae:  4.36467 |val mae ravg:  4.36081 |
|epoch:   4 | lr: 0.100 |train kld: 2.81386 |train kld ravg: 2.86551 |train mae:  4.81216 |train mae ravg:  5.00533 |val kld: 1.94977 |val kldravg: 2.22133 |val mae:  4.94914 |val mae ravg:  4.47848 |
|epoch:   5 | lr: 0.100 |train kld: 2.76657 |train kld ravg: 2.99469 |train mae:  4.95270 |train mae ravg:  4.96085 |val kld: 1.96372 |val kldravg: 2.20624 |val mae:  4.14557 |val mae ravg:  4.49609 |
|epoch:   6 | lr: 0.100 |train kld: 2.64207 |train kld ravg: 2.97546 |train mae:  4.84430 |train mae ravg:  4.96112 |val kld: 1.78746 |val kldravg: 2.14004 |val mae:  3.94287 |val mae ravg:  4.26993 |
|epoch:   7 | lr: 0.100 |train kld: 3.17994 |train kld ravg: 2.95705 |train mae:  4.72322 |train mae ravg:  4.90433 |val kld: 2.38113 |val kldravg: 2.03610 |val mae:  6.62204 |val mae ravg:  4.80486 |
|epoch:   8 | lr: 0.050 |train kld: 2.31166 |train kld ravg: 2.74282 |train mae:  4.60505 |train mae ravg:  4.78749 |val kld: 1.55115 |val kldravg: 1.92664 |val mae:  3.82454 |val mae ravg:  4.69683 |
|epoch:   9 | lr: 0.050 |train kld: 1.85821 |train kld ravg: 2.55169 |train mae:  4.70658 |train mae ravg:  4.76637 |val kld: 1.56358 |val kldravg: 1.84941 |val mae:  4.07322 |val mae ravg:  4.52165 |
|epoch:  10 | lr: 0.050 |train kld: 1.81190 |train kld ravg: 2.36076 |train mae:  4.61201 |train mae ravg:  4.69823 |val kld: 1.60862 |val kldravg: 1.77839 |val mae:  3.85730 |val mae ravg:  4.46400 |
|epoch:  11 | lr: 0.050 |train kld: 1.76717 |train kld ravg: 2.18578 |train mae:  4.54642 |train mae ravg:  4.63866 |val kld: 1.76380 |val kldravg: 1.77365 |val mae:  3.91676 |val mae ravg:  4.45877 |
|epoch:  12 | lr: 0.050 |train kld: 1.79411 |train kld ravg: 1.90861 |train mae:  4.67848 |train mae ravg:  4.62971 |val kld: 1.66585 |val kldravg: 1.63060 |val mae:  4.30650 |val mae ravg:  3.99567 |
|epoch:  13 | lr: 0.050 |train kld: 1.74282 |train kld ravg: 1.79484 |train mae:  4.55920 |train mae ravg:  4.62054 |val kld: 1.51279 |val kldravg: 1.62293 |val mae:  3.96255 |val mae ravg:  4.02327 |
|epoch:  14 | lr: 0.050 |train kld: 1.75740 |train kld ravg: 1.77468 |train mae:  4.54017 |train mae ravg:  4.58726 |val kld: 1.60116 |val kldravg: 1.63044 |val mae:  4.02857 |val mae ravg:  4.01434 |
|epoch:  15 | lr: 0.050 |train kld: 1.73150 |train kld ravg: 1.75860 |train mae:  4.63029 |train mae ravg:  4.59091 |val kld: 1.63443 |val kldravg: 1.63561 |val mae:  3.78908 |val mae ravg:  4.00069 |
|epoch:  16 | lr: 0.025 |train kld: 1.62911 |train kld ravg: 1.73099 |train mae:  4.46831 |train mae ravg:  4.57529 |val kld: 1.54345 |val kldravg: 1.59154 |val mae:  3.93714 |val mae ravg:  4.00477 |
|epoch:  17 | lr: 0.025 |train kld: 1.62867 |train kld ravg: 1.69790 |train mae:  4.65153 |train mae ravg:  4.56990 |val kld: 1.52373 |val kldravg: 1.56311 |val mae:  4.06634 |val mae ravg:  3.95673 |
|epoch:  18 | lr: 0.025 |train kld: 1.57792 |train kld ravg: 1.66492 |train mae:  4.54646 |train mae ravg:  4.56735 |val kld: 1.52611 |val kldravg: 1.56578 |val mae:  3.85414 |val mae ravg:  3.93505 |
|epoch:  19 | lr: 0.025 |train kld: 1.57992 |train kld ravg: 1.62943 |train mae:  4.53603 |train mae ravg:  4.56653 |val kld: 1.48031 |val kldravg: 1.54161 |val mae:  4.11864 |val mae ravg:  3.95307 |
