------------------------------------------------
Job ID: 40000063
Run on host: compg009.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Thu Mar 18 19:00:54 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading share 1.00 train data.
Loading share 1.00   val data.
Number of GPUs:  2
Epoch decay:  30
Gamma decay:  0.3

Full model is being trained with random initialization.
Start:  2021-03-18 19:01:01.790557
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.010 |train kld: 2.42090 |train kld ravg: 2.42091 |train mae:  6.36358 |train mae ravg:  6.36357 |val kld: 2.29547 |val kldravg: 2.29547 |val mae:  7.79206 |val mae ravg:  7.79206 |
|epoch:   1 | lr: 0.010 |train kld: 2.11452 |train kld ravg: 2.26771 |train mae:  6.06840 |train mae ravg:  6.21599 |val kld: 2.23360 |val kldravg: 2.26454 |val mae:  7.36918 |val mae ravg:  7.58062 |
|epoch:   2 | lr: 0.010 |train kld: 2.05142 |train kld ravg: 2.19562 |train mae:  5.97314 |train mae ravg:  6.13504 |val kld: 2.22629 |val kldravg: 2.25179 |val mae:  7.36777 |val mae ravg:  7.50967 |
|epoch:   3 | lr: 0.010 |train kld: 2.01755 |train kld ravg: 2.15110 |train mae:  5.80259 |train mae ravg:  6.05193 |val kld: 2.28265 |val kldravg: 2.25950 |val mae:  7.10825 |val mae ravg:  7.40932 |
|epoch:   4 | lr: 0.010 |train kld: 2.00836 |train kld ravg: 2.12255 |train mae:  5.79468 |train mae ravg:  6.00048 |val kld: 2.23902 |val kldravg: 2.25541 |val mae:  7.89019 |val mae ravg:  7.50549 |
|epoch:   5 | lr: 0.010 |train kld: 1.99216 |train kld ravg: 2.03680 |train mae:  5.68407 |train mae ravg:  5.86458 |val kld: 2.30701 |val kldravg: 2.25771 |val mae:  8.17474 |val mae ravg:  7.58203 |
|epoch:   6 | lr: 0.010 |train kld: 1.97373 |train kld ravg: 2.00864 |train mae:  5.68983 |train mae ravg:  5.78886 |val kld: 2.18845 |val kldravg: 2.24868 |val mae:  7.14786 |val mae ravg:  7.53776 |
|epoch:   7 | lr: 0.010 |train kld: 1.96425 |train kld ravg: 1.99121 |train mae:  5.61987 |train mae ravg:  5.71821 |val kld: 2.23724 |val kldravg: 2.25087 |val mae:  7.72850 |val mae ravg:  7.60991 |
|epoch:   8 | lr: 0.010 |train kld: 1.93569 |train kld ravg: 1.97484 |train mae:  5.54551 |train mae ravg:  5.66679 |val kld: 2.28958 |val kldravg: 2.25226 |val mae:  8.12028 |val mae ravg:  7.81231 |
|epoch:   9 | lr: 0.010 |train kld: 1.93965 |train kld ravg: 1.96110 |train mae:  5.45712 |train mae ravg:  5.59928 |val kld: 2.19270 |val kldravg: 2.24300 |val mae:  7.53880 |val mae ravg:  7.74204 |
|epoch:  10 | lr: 0.010 |train kld: 1.92455 |train kld ravg: 1.94757 |train mae:  5.52185 |train mae ravg:  5.56684 |val kld: 2.35820 |val kldravg: 2.25323 |val mae:  8.90388 |val mae ravg:  7.88786 |
|epoch:  11 | lr: 0.010 |train kld: 1.89114 |train kld ravg: 1.93106 |train mae:  5.37952 |train mae ravg:  5.50478 |val kld: 2.29524 |val kldravg: 2.27459 |val mae:  8.06726 |val mae ravg:  8.07174 |
|epoch:  12 | lr: 0.010 |train kld: 1.90830 |train kld ravg: 1.91987 |train mae:  5.45917 |train mae ravg:  5.47264 |val kld: 2.27651 |val kldravg: 2.28245 |val mae:  8.47617 |val mae ravg:  8.22128 |
|epoch:  13 | lr: 0.010 |train kld: 1.87022 |train kld ravg: 1.90677 |train mae:  5.23816 |train mae ravg:  5.41117 |val kld: 2.12067 |val kldravg: 2.24866 |val mae:  6.33089 |val mae ravg:  7.86340 |
|epoch:  14 | lr: 0.010 |train kld: 1.86509 |train kld ravg: 1.89186 |train mae:  5.27136 |train mae ravg:  5.37401 |val kld: 2.06241 |val kldravg: 2.22260 |val mae:  6.96481 |val mae ravg:  7.74860 |
|epoch:  15 | lr: 0.010 |train kld: 1.82611 |train kld ravg: 1.87217 |train mae:  4.94500 |train mae ravg:  5.25864 |val kld: 2.19881 |val kldravg: 2.19073 |val mae:  6.09097 |val mae ravg:  7.18602 |
|epoch:  16 | lr: 0.010 |train kld: 1.83529 |train kld ravg: 1.86100 |train mae:  5.02032 |train mae ravg:  5.18680 |val kld: 2.01896 |val kldravg: 2.13547 |val mae:  6.18091 |val mae ravg:  6.80875 |
|epoch:  17 | lr: 0.010 |train kld: 1.87105 |train kld ravg: 1.85355 |train mae:  5.30772 |train mae ravg:  5.15651 |val kld: 2.79560 |val kldravg: 2.23929 |val mae:  7.94197 |val mae ravg:  6.70191 |
