------------------------------------------------
Job ID: 41668180
Run on host: compg011.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Fri Mar 26 02:42:47 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ixi train data.
Loading ixi   val data.
Number of GPUs:  2
Epoch decay:  30
Gamma decay:  0.3

Full model is being trained with random initialization.
Start:  2021-03-26 02:42:54.740967
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.010 |train kld: 2.85425 |train kld ravg: 2.85425 |train mae:  15.00821 |train mae ravg:  15.00821 |val kld: 2.79304 |val kldravg: 2.79304 |val mae:  14.56529 |val mae ravg:  14.56529 |
|epoch:   1 | lr: 0.010 |train kld: 2.75165 |train kld ravg: 2.80295 |train mae:  14.53440 |train mae ravg:  14.77130 |val kld: 2.71090 |val kldravg: 2.75197 |val mae:  14.91883 |val mae ravg:  14.74206 |
|epoch:   2 | lr: 0.010 |train kld: 2.71620 |train kld ravg: 2.77403 |train mae:  14.43236 |train mae ravg:  14.65832 |val kld: 2.67582 |val kldravg: 2.72659 |val mae:  14.69022 |val mae ravg:  14.72478 |
|epoch:   3 | lr: 0.010 |train kld: 2.70274 |train kld ravg: 2.75621 |train mae:  14.39659 |train mae ravg:  14.59289 |val kld: 2.62862 |val kldravg: 2.70210 |val mae:  14.15838 |val mae ravg:  14.58318 |
|epoch:   4 | lr: 0.010 |train kld: 2.65458 |train kld ravg: 2.73588 |train mae:  13.96718 |train mae ravg:  14.46775 |val kld: 2.63327 |val kldravg: 2.68833 |val mae:  14.14705 |val mae ravg:  14.49595 |
|epoch:   5 | lr: 0.010 |train kld: 2.60374 |train kld ravg: 2.68578 |train mae:  13.45305 |train mae ravg:  14.15672 |val kld: 2.64732 |val kldravg: 2.65919 |val mae:  14.86395 |val mae ravg:  14.55569 |
|epoch:   6 | lr: 0.010 |train kld: 2.58118 |train kld ravg: 2.65169 |train mae:  13.32220 |train mae ravg:  13.91428 |val kld: 2.58695 |val kldravg: 2.63440 |val mae:  12.90901 |val mae ravg:  14.15372 |
|epoch:   7 | lr: 0.010 |train kld: 2.57581 |train kld ravg: 2.62361 |train mae:  12.69299 |train mae ravg:  13.56640 |val kld: 2.68895 |val kldravg: 2.63702 |val mae:  15.14968 |val mae ravg:  14.24562 |
|epoch:   8 | lr: 0.010 |train kld: 2.58203 |train kld ravg: 2.59947 |train mae:  12.72354 |train mae ravg:  13.23179 |val kld: 2.47340 |val kldravg: 2.60598 |val mae:  11.82252 |val mae ravg:  13.77844 |
|epoch:   9 | lr: 0.010 |train kld: 2.57757 |train kld ravg: 2.58407 |train mae:  12.68143 |train mae ravg:  12.97464 |val kld: 2.83705 |val kldravg: 2.64673 |val mae:  16.36947 |val mae ravg:  14.22293 |
|epoch:  10 | lr: 0.010 |train kld: 2.57593 |train kld ravg: 2.57851 |train mae:  12.97207 |train mae ravg:  12.87845 |val kld: 2.52088 |val kldravg: 2.62144 |val mae:  12.33820 |val mae ravg:  13.71777 |
