------------------------------------------------
Job ID: 41662345
Run on host: compg011.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Thu Mar 25 08:33:56 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ABIDE train data.
The data was balanced for  sex .
Loading ABIDE   val data.
The data was balanced for  sex .
Load model for sex - run: 0
Output dimensions match.
Number of GPUs:  2
Epoch decay:  30
Gamma decay:  0.5

Full model is being trained with weights loaded from pre-trained model.
Start:  2021-03-25 08:34:03.755102
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.005 |train ent: 0.89587 |train ent ravg: 0.89587 |train acc:  0.51546 |train acc ravg:  0.51546 |val ent: 0.68680 |val entravg: 0.68680 |val acc:  0.53316 |val acc ravg:  0.53316 |
|epoch:   1 | lr: 0.005 |train ent: 0.68953 |train ent ravg: 0.79270 |train acc:  0.55928 |train acc ravg:  0.53737 |val ent: 0.68624 |val entravg: 0.68652 |val acc:  0.51020 |val acc ravg:  0.52168 |
|epoch:   2 | lr: 0.005 |train ent: 0.69797 |train ent ravg: 0.76112 |train acc:  0.54510 |train acc ravg:  0.53995 |val ent: 0.68143 |val entravg: 0.68482 |val acc:  0.54337 |val acc ravg:  0.52891 |
|epoch:   3 | lr: 0.005 |train ent: 0.69592 |train ent ravg: 0.74482 |train acc:  0.53995 |train acc ravg:  0.53995 |val ent: 0.68230 |val entravg: 0.68419 |val acc:  0.57143 |val acc ravg:  0.53954 |
|epoch:   4 | lr: 0.005 |train ent: 0.68400 |train ent ravg: 0.73266 |train acc:  0.56314 |train acc ravg:  0.54459 |val ent: 0.69118 |val entravg: 0.68559 |val acc:  0.53061 |val acc ravg:  0.53776 |
|epoch:   5 | lr: 0.005 |train ent: 0.67871 |train ent ravg: 0.68923 |train acc:  0.56959 |train acc ravg:  0.55541 |val ent: 0.70178 |val entravg: 0.68859 |val acc:  0.49490 |val acc ravg:  0.53010 |
|epoch:   6 | lr: 0.005 |train ent: 0.67600 |train ent ravg: 0.68652 |train acc:  0.57732 |train acc ravg:  0.55902 |val ent: 0.68049 |val entravg: 0.68744 |val acc:  0.61735 |val acc ravg:  0.55153 |
|epoch:   7 | lr: 0.005 |train ent: 0.67975 |train ent ravg: 0.68288 |train acc:  0.55412 |train acc ravg:  0.56082 |val ent: 0.72269 |val entravg: 0.69569 |val acc:  0.52296 |val acc ravg:  0.54745 |
|epoch:   8 | lr: 0.005 |train ent: 0.67744 |train ent ravg: 0.67918 |train acc:  0.57345 |train acc ravg:  0.56753 |val ent: 0.69661 |val entravg: 0.69855 |val acc:  0.51786 |val acc ravg:  0.53673 |
|epoch:   9 | lr: 0.005 |train ent: 0.68656 |train ent ravg: 0.67969 |train acc:  0.55026 |train acc ravg:  0.56495 |val ent: 0.71495 |val entravg: 0.70331 |val acc:  0.50255 |val acc ravg:  0.53112 |
|epoch:  10 | lr: 0.005 |train ent: 0.68222 |train ent ravg: 0.68039 |train acc:  0.57603 |train acc ravg:  0.56624 |val ent: 0.69147 |val entravg: 0.70124 |val acc:  0.53827 |val acc ravg:  0.53980 |
|epoch:  11 | lr: 0.005 |train ent: 0.68326 |train ent ravg: 0.68185 |train acc:  0.56572 |train acc ravg:  0.56392 |val ent: 0.68774 |val entravg: 0.70269 |val acc:  0.54847 |val acc ravg:  0.52602 |
|epoch:  12 | lr: 0.005 |train ent: 0.68658 |train ent ravg: 0.68321 |train acc:  0.55541 |train acc ravg:  0.56418 |val ent: 0.68882 |val entravg: 0.69592 |val acc:  0.53316 |val acc ravg:  0.52806 |
|epoch:  13 | lr: 0.005 |train ent: 0.69243 |train ent ravg: 0.68621 |train acc:  0.51546 |train acc ravg:  0.55258 |val ent: 0.69079 |val entravg: 0.69475 |val acc:  0.49745 |val acc ravg:  0.52398 |
|epoch:  14 | lr: 0.005 |train ent: 0.68706 |train ent ravg: 0.68631 |train acc:  0.59149 |train acc ravg:  0.56082 |val ent: 0.76640 |val entravg: 0.70504 |val acc:  0.49745 |val acc ravg:  0.52296 |
|epoch:  15 | lr: 0.005 |train ent: 0.69026 |train ent ravg: 0.68792 |train acc:  0.54124 |train acc ravg:  0.55387 |val ent: 0.69316 |val entravg: 0.70538 |val acc:  0.50000 |val acc ravg:  0.51531 |
|epoch:  16 | lr: 0.005 |train ent: 0.69328 |train ent ravg: 0.68992 |train acc:  0.49742 |train acc ravg:  0.54021 |val ent: 0.69317 |val entravg: 0.70647 |val acc:  0.49745 |val acc ravg:  0.50510 |
