------------------------------------------------
Job ID: 42126546
Run on host: compg013.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Sat Mar 27 22:56:05 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ABIDE train data.
Loading ABIDE   val data.
Load model for age - run: 0
Number of GPUs:  2
Epoch decay:  8
Gamma decay:  0.5

Final layer of model is being trained.
Start:  2021-03-27 22:56:12.208622
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.100 |train kld: 1.80023 |train kld ravg: 1.80023 |train mae:  5.76496 |train mae ravg:  5.76496 |val kld: 1.63685 |val kldravg: 1.63685 |val mae:  5.11603 |val mae ravg:  5.11603 |
|epoch:   1 | lr: 0.100 |train kld: 1.74745 |train kld ravg: 1.77384 |train mae:  4.98687 |train mae ravg:  5.37591 |val kld: 1.54542 |val kldravg: 1.59114 |val mae:  4.85008 |val mae ravg:  4.98305 |
|epoch:   2 | lr: 0.100 |train kld: 1.74303 |train kld ravg: 1.76357 |train mae:  4.88719 |train mae ravg:  5.21301 |val kld: 1.74285 |val kldravg: 1.64171 |val mae:  4.22472 |val mae ravg:  4.73028 |
|epoch:   3 | lr: 0.100 |train kld: 1.78587 |train kld ravg: 1.76914 |train mae:  4.85402 |train mae ravg:  5.12326 |val kld: 1.48591 |val kldravg: 1.60276 |val mae:  4.17649 |val mae ravg:  4.59183 |
|epoch:   4 | lr: 0.100 |train kld: 1.75495 |train kld ravg: 1.76630 |train mae:  4.75854 |train mae ravg:  5.05032 |val kld: 1.70860 |val kldravg: 1.62393 |val mae:  4.18723 |val mae ravg:  4.51091 |
|epoch:   5 | lr: 0.100 |train kld: 1.78870 |train kld ravg: 1.76400 |train mae:  4.72688 |train mae ravg:  4.84270 |val kld: 1.62033 |val kldravg: 1.62062 |val mae:  4.31356 |val mae ravg:  4.35042 |
|epoch:   6 | lr: 0.100 |train kld: 1.74706 |train kld ravg: 1.76392 |train mae:  4.74042 |train mae ravg:  4.79341 |val kld: 1.51180 |val kldravg: 1.61390 |val mae:  4.35865 |val mae ravg:  4.25213 |
|epoch:   7 | lr: 0.100 |train kld: 1.71611 |train kld ravg: 1.75854 |train mae:  4.70193 |train mae ravg:  4.75636 |val kld: 1.52371 |val kldravg: 1.57007 |val mae:  4.57907 |val mae ravg:  4.32300 |
|epoch:   8 | lr: 0.050 |train kld: 1.64484 |train kld ravg: 1.73033 |train mae:  4.77821 |train mae ravg:  4.74120 |val kld: 1.43397 |val kldravg: 1.55968 |val mae:  4.33655 |val mae ravg:  4.35501 |
|epoch:   9 | lr: 0.050 |train kld: 1.56281 |train kld ravg: 1.69190 |train mae:  4.58066 |train mae ravg:  4.70562 |val kld: 1.48906 |val kldravg: 1.51577 |val mae:  4.44568 |val mae ravg:  4.40670 |
|epoch:  10 | lr: 0.050 |train kld: 1.57571 |train kld ravg: 1.64930 |train mae:  4.74119 |train mae ravg:  4.70848 |val kld: 1.47805 |val kldravg: 1.48732 |val mae:  4.20032 |val mae ravg:  4.38405 |
|epoch:  11 | lr: 0.050 |train kld: 1.53720 |train kld ravg: 1.60733 |train mae:  4.61707 |train mae ravg:  4.68381 |val kld: 1.49670 |val kldravg: 1.48430 |val mae:  4.50700 |val mae ravg:  4.41372 |
|epoch:  12 | lr: 0.050 |train kld: 1.56674 |train kld ravg: 1.57746 |train mae:  4.61971 |train mae ravg:  4.66737 |val kld: 1.51352 |val kldravg: 1.48226 |val mae:  4.13856 |val mae ravg:  4.32562 |
|epoch:  13 | lr: 0.050 |train kld: 1.55293 |train kld ravg: 1.55908 |train mae:  4.56190 |train mae ravg:  4.62411 |val kld: 1.47654 |val kldravg: 1.49078 |val mae:  4.17495 |val mae ravg:  4.29330 |
|epoch:  14 | lr: 0.050 |train kld: 1.60297 |train kld ravg: 1.56711 |train mae:  4.72036 |train mae ravg:  4.65205 |val kld: 1.48815 |val kldravg: 1.49059 |val mae:  4.31354 |val mae ravg:  4.26687 |
|epoch:  15 | lr: 0.050 |train kld: 1.58329 |train kld ravg: 1.56863 |train mae:  4.57059 |train mae ravg:  4.61793 |val kld: 1.56148 |val kldravg: 1.50728 |val mae:  4.05934 |val mae ravg:  4.23868 |
|epoch:  16 | lr: 0.025 |train kld: 1.50548 |train kld ravg: 1.56228 |train mae:  4.67837 |train mae ravg:  4.63019 |val kld: 1.50916 |val kldravg: 1.50977 |val mae:  4.92013 |val mae ravg:  4.32130 |
|epoch:  17 | lr: 0.025 |train kld: 1.48680 |train kld ravg: 1.54629 |train mae:  4.59933 |train mae ravg:  4.62611 |val kld: 1.45176 |val kldravg: 1.49742 |val mae:  4.11399 |val mae ravg:  4.31639 |
|epoch:  18 | lr: 0.025 |train kld: 1.50679 |train kld ravg: 1.53707 |train mae:  4.67056 |train mae ravg:  4.64784 |val kld: 1.44016 |val kldravg: 1.49014 |val mae:  4.30593 |val mae ravg:  4.34259 |
|epoch:  19 | lr: 0.025 |train kld: 1.46126 |train kld ravg: 1.50872 |train mae:  4.44889 |train mae ravg:  4.59355 |val kld: 1.44935 |val kldravg: 1.48238 |val mae:  4.35638 |val mae ravg:  4.35115 |
|epoch:  20 | lr: 0.025 |train kld: 1.51430 |train kld ravg: 1.49493 |train mae:  4.63597 |train mae ravg:  4.60662 |val kld: 1.66019 |val kldravg: 1.50212 |val mae:  6.80189 |val mae ravg:  4.89966 |
|epoch:  21 | lr: 0.025 |train kld: 1.48231 |train kld ravg: 1.49029 |train mae:  4.59426 |train mae ravg:  4.58980 |val kld: 1.51400 |val kldravg: 1.50309 |val mae:  5.08758 |val mae ravg:  4.93315 |
|epoch:  22 | lr: 0.025 |train kld: 1.48099 |train kld ravg: 1.48913 |train mae:  4.55706 |train mae ravg:  4.58135 |val kld: 1.47530 |val kldravg: 1.50780 |val mae:  5.01210 |val mae ravg:  5.11278 |
|epoch:  23 | lr: 0.025 |train kld: 1.49597 |train kld ravg: 1.48697 |train mae:  4.63878 |train mae ravg:  4.57499 |val kld: 1.43664 |val kldravg: 1.50709 |val mae:  4.17703 |val mae ravg:  5.08700 |
|epoch:  24 | lr: 0.013 |train kld: 1.47904 |train kld ravg: 1.49052 |train mae:  4.59894 |train mae ravg:  4.60500 |val kld: 1.46232 |val kldravg: 1.50969 |val mae:  4.26877 |val mae ravg:  5.06947 |
----------------------------------------------------------------------------------------------------------------------------------------------------------------
Finished:  2021-03-27 23:20:45.905218

Correlation between train loss and evaluation: 0.654

----------------------------------------------------------------------------------------------------------------------------------------------------------------
Number of GPUs:  2
Epoch decay:  60
Gamma decay:  0.5

Full model is being trained.
Start:  2021-03-27 23:20:45.909220
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.010 |train kld: 1.41720 |train kld ravg: 1.41720 |train mae:  4.04255 |train mae ravg:  4.04255 |val kld: 1.49511 |val kldravg: 1.49511 |val mae:  4.66544 |val mae ravg:  4.66544 |
|epoch:   1 | lr: 0.010 |train kld: 1.34499 |train kld ravg: 1.38110 |train mae:  3.66054 |train mae ravg:  3.85155 |val kld: 1.69398 |val kldravg: 1.59454 |val mae:  7.74443 |val mae ravg:  6.20494 |
|epoch:   2 | lr: 0.010 |train kld: 1.36248 |train kld ravg: 1.37489 |train mae:  3.81891 |train mae ravg:  3.84067 |val kld: 1.30223 |val kldravg: 1.49710 |val mae:  2.91107 |val mae ravg:  5.10698 |
|epoch:   3 | lr: 0.010 |train kld: 1.32375 |train kld ravg: 1.36211 |train mae:  3.57718 |train mae ravg:  3.77480 |val kld: 1.16292 |val kldravg: 1.41356 |val mae:  2.74805 |val mae ravg:  4.51725 |
|epoch:   4 | lr: 0.010 |train kld: 1.27439 |train kld ravg: 1.34456 |train mae:  3.43605 |train mae ravg:  3.70705 |val kld: 1.20123 |val kldravg: 1.37109 |val mae:  3.45331 |val mae ravg:  4.30446 |
|epoch:   5 | lr: 0.010 |train kld: 1.22726 |train kld ravg: 1.30657 |train mae:  3.20181 |train mae ravg:  3.53890 |val kld: 1.39042 |val kldravg: 1.35015 |val mae:  3.06808 |val mae ravg:  3.98499 |
|epoch:   6 | lr: 0.010 |train kld: 1.21907 |train kld ravg: 1.28139 |train mae:  3.23103 |train mae ravg:  3.45299 |val kld: 1.10712 |val kldravg: 1.23278 |val mae:  2.10151 |val mae ravg:  2.85641 |
|epoch:   7 | lr: 0.010 |train kld: 1.17844 |train kld ravg: 1.24458 |train mae:  2.99964 |train mae ravg:  3.28914 |val kld: 1.07968 |val kldravg: 1.18827 |val mae:  2.64734 |val mae ravg:  2.80366 |
|epoch:   8 | lr: 0.010 |train kld: 1.17191 |train kld ravg: 1.21421 |train mae:  3.13914 |train mae ravg:  3.20153 |val kld: 0.98519 |val kldravg: 1.15273 |val mae:  2.21715 |val mae ravg:  2.69748 |
|epoch:   9 | lr: 0.010 |train kld: 1.15600 |train kld ravg: 1.19054 |train mae:  2.96356 |train mae ravg:  3.10704 |val kld: 1.09208 |val kldravg: 1.13090 |val mae:  2.43390 |val mae ravg:  2.49360 |
|epoch:  10 | lr: 0.010 |train kld: 1.10693 |train kld ravg: 1.16647 |train mae:  2.70083 |train mae ravg:  3.00684 |val kld: 0.99356 |val kldravg: 1.05153 |val mae:  2.31782 |val mae ravg:  2.34354 |
|epoch:  11 | lr: 0.010 |train kld: 1.10959 |train kld ravg: 1.14457 |train mae:  2.70814 |train mae ravg:  2.90226 |val kld: 1.04673 |val kldravg: 1.03945 |val mae:  2.42155 |val mae ravg:  2.40755 |
|epoch:  12 | lr: 0.010 |train kld: 1.06802 |train kld ravg: 1.12249 |train mae:  2.59344 |train mae ravg:  2.82102 |val kld: 1.00498 |val kldravg: 1.02451 |val mae:  2.23114 |val mae ravg:  2.32431 |
|epoch:  13 | lr: 0.010 |train kld: 1.06531 |train kld ravg: 1.10117 |train mae:  2.62276 |train mae ravg:  2.71775 |val kld: 0.99822 |val kldravg: 1.02711 |val mae:  2.54671 |val mae ravg:  2.39023 |
|epoch:  14 | lr: 0.010 |train kld: 1.02118 |train kld ravg: 1.07421 |train mae:  2.55299 |train mae ravg:  2.63563 |val kld: 0.96117 |val kldravg: 1.00093 |val mae:  1.98916 |val mae ravg:  2.30128 |
