------------------------------------------------
Job ID: 42800377
Run on host: compg011.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Sat Apr 3 23:00:55 BST 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ixi train data.
Loading ixi   val data.
Load model for age - run: 0
Initialize classifier layer.
Reinitialize feature layers:  [5, 4, 3, 2, 1, 0]
Number of GPUs:  2
Epoch decay:  8
Gamma decay:  1.0

Final layer of model is being trained.
Start:  2021-04-03 23:01:02.851805
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.100 |train kld: 2.96513 |train kld ravg: 2.96513 |train mae:  14.23578 |train mae ravg:  14.23578 |val kld: 2.99075 |val kldravg: 2.99075 |val mae:  16.24909 |val mae ravg:  16.24909 |
|epoch:   1 | lr: 0.100 |train kld: 3.11532 |train kld ravg: 3.04023 |train mae:  14.88192 |train mae ravg:  14.55885 |val kld: 2.91931 |val kldravg: 2.95503 |val mae:  15.27298 |val mae ravg:  15.76103 |
|epoch:   2 | lr: 0.100 |train kld: 3.14070 |train kld ravg: 3.07372 |train mae:  14.97117 |train mae ravg:  14.69629 |val kld: 2.80621 |val kldravg: 2.90542 |val mae:  14.76869 |val mae ravg:  15.43025 |
|epoch:   3 | lr: 0.100 |train kld: 3.22268 |train kld ravg: 3.11096 |train mae:  15.71102 |train mae ravg:  14.94997 |val kld: 3.02479 |val kldravg: 2.93526 |val mae:  15.10490 |val mae ravg:  15.34892 |
|epoch:   4 | lr: 0.100 |train kld: 3.14345 |train kld ravg: 3.11746 |train mae:  14.69417 |train mae ravg:  14.89881 |val kld: 2.87298 |val kldravg: 2.92281 |val mae:  15.61186 |val mae ravg:  15.40150 |
|epoch:   5 | lr: 0.100 |train kld: 3.14758 |train kld ravg: 3.15395 |train mae:  15.01382 |train mae ravg:  15.05442 |val kld: 2.82965 |val kldravg: 2.89059 |val mae:  15.05113 |val mae ravg:  15.16191 |
|epoch:   6 | lr: 0.100 |train kld: 3.17139 |train kld ravg: 3.16516 |train mae:  14.74683 |train mae ravg:  15.02740 |val kld: 2.91181 |val kldravg: 2.88909 |val mae:  15.00972 |val mae ravg:  15.10926 |
|epoch:   7 | lr: 0.100 |train kld: 3.18461 |train kld ravg: 3.17394 |train mae:  15.06436 |train mae ravg:  15.04604 |val kld: 2.84764 |val kldravg: 2.89738 |val mae:  14.51812 |val mae ravg:  15.05915 |
|epoch:   8 | lr: 0.100 |train kld: 3.19958 |train kld ravg: 3.16932 |train mae:  15.14880 |train mae ravg:  14.93360 |val kld: 2.73597 |val kldravg: 2.83961 |val mae:  14.59676 |val mae ravg:  14.95752 |
|epoch:   9 | lr: 0.100 |train kld: 3.19398 |train kld ravg: 3.17943 |train mae:  15.46630 |train mae ravg:  15.08802 |val kld: 2.72611 |val kldravg: 2.81024 |val mae:  14.69261 |val mae ravg:  14.77367 |
|epoch:  10 | lr: 0.100 |train kld: 3.18521 |train kld ravg: 3.18695 |train mae:  14.79939 |train mae ravg:  15.04514 |val kld: 2.95586 |val kldravg: 2.83548 |val mae:  15.00996 |val mae ravg:  14.76543 |
