------------------------------------------------
Job ID: 40330676
Run on host: compg010.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Sat Mar 20 01:26:42 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading share 1.00 train data.
Loading share 1.00   val data.
Number of GPUs:  2
Epoch decay:  30
Gamma decay:  0.5

Full model is being trained with random initialization.
Start:  2021-03-20 01:26:49.626612
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.100 |train ent: 0.94753 |train ent ravg: 0.94753 |train acc:  0.60511 |train acc ravg:  0.60511 |val ent: 4.14744 |val entravg: 4.14744 |val acc:  0.55682 |val acc ravg:  0.55682 |
|epoch:   1 | lr: 0.100 |train ent: 0.73049 |train ent ravg: 0.83901 |train acc:  0.61080 |train acc ravg:  0.60795 |val ent: 1.40338 |val entravg: 2.77541 |val acc:  0.44318 |val acc ravg:  0.50000 |
|epoch:   2 | lr: 0.100 |train ent: 0.65771 |train ent ravg: 0.77858 |train acc:  0.63920 |train acc ravg:  0.61837 |val ent: 0.89149 |val entravg: 2.14744 |val acc:  0.45455 |val acc ravg:  0.48485 |
|epoch:   3 | lr: 0.100 |train ent: 0.65740 |train ent ravg: 0.74828 |train acc:  0.64205 |train acc ravg:  0.62429 |val ent: 0.77446 |val entravg: 1.80419 |val acc:  0.46591 |val acc ravg:  0.48011 |
|epoch:   4 | lr: 0.100 |train ent: 0.64980 |train ent ravg: 0.72859 |train acc:  0.64489 |train acc ravg:  0.62841 |val ent: 0.95477 |val entravg: 1.63431 |val acc:  0.43182 |val acc ravg:  0.47045 |
|epoch:   5 | lr: 0.100 |train ent: 0.64636 |train ent ravg: 0.66835 |train acc:  0.65909 |train acc ravg:  0.63920 |val ent: 0.78550 |val entravg: 0.96192 |val acc:  0.40909 |val acc ravg:  0.44091 |
|epoch:   6 | lr: 0.100 |train ent: 0.63273 |train ent ravg: 0.64880 |train acc:  0.68466 |train acc ravg:  0.65398 |val ent: 1.01690 |val entravg: 0.88463 |val acc:  0.46591 |val acc ravg:  0.44545 |
|epoch:   7 | lr: 0.100 |train ent: 0.60889 |train ent ravg: 0.63904 |train acc:  0.69034 |train acc ravg:  0.66420 |val ent: 0.80954 |val entravg: 0.86823 |val acc:  0.42045 |val acc ravg:  0.43864 |
|epoch:   8 | lr: 0.100 |train ent: 0.63737 |train ent ravg: 0.63503 |train acc:  0.64773 |train acc ravg:  0.66534 |val ent: 0.84866 |val entravg: 0.88307 |val acc:  0.43182 |val acc ravg:  0.43182 |
|epoch:   9 | lr: 0.100 |train ent: 0.64075 |train ent ravg: 0.63322 |train acc:  0.66761 |train acc ravg:  0.66989 |val ent: 1.11873 |val entravg: 0.91587 |val acc:  0.44318 |val acc ravg:  0.43409 |
|epoch:  10 | lr: 0.100 |train ent: 0.61776 |train ent ravg: 0.62750 |train acc:  0.64489 |train acc ravg:  0.66705 |val ent: 0.86231 |val entravg: 0.93123 |val acc:  0.46591 |val acc ravg:  0.44545 |
|epoch:  11 | lr: 0.100 |train ent: 0.64832 |train ent ravg: 0.63062 |train acc:  0.66193 |train acc ravg:  0.66250 |val ent: 1.61838 |val entravg: 1.05152 |val acc:  0.54545 |val acc ravg:  0.46136 |
|epoch:  12 | lr: 0.100 |train ent: 0.64553 |train ent ravg: 0.63794 |train acc:  0.65625 |train acc ravg:  0.65568 |val ent: 0.90466 |val entravg: 1.07055 |val acc:  0.46591 |val acc ravg:  0.47045 |
|epoch:  13 | lr: 0.100 |train ent: 0.58957 |train ent ravg: 0.62838 |train acc:  0.69886 |train acc ravg:  0.66591 |val ent: 1.18674 |val entravg: 1.13816 |val acc:  0.44318 |val acc ravg:  0.47273 |
|epoch:  14 | lr: 0.100 |train ent: 0.56429 |train ent ravg: 0.61309 |train acc:  0.71307 |train acc ravg:  0.67500 |val ent: 1.33846 |val entravg: 1.18211 |val acc:  0.44318 |val acc ravg:  0.47273 |
|epoch:  15 | lr: 0.100 |train ent: 0.60944 |train ent ravg: 0.61143 |train acc:  0.69034 |train acc ravg:  0.68409 |val ent: 0.65726 |val entravg: 1.14110 |val acc:  0.61364 |val acc ravg:  0.50227 |
|epoch:  16 | lr: 0.100 |train ent: 0.58285 |train ent ravg: 0.59833 |train acc:  0.70455 |train acc ravg:  0.69261 |val ent: 1.11731 |val entravg: 1.04089 |val acc:  0.45455 |val acc ravg:  0.48409 |
