------------------------------------------------
Job ID: 42126542
Run on host: compg026.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Sat Mar 27 22:46:35 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ABIDE train data.
Loading ABIDE   val data.
Load model for age - run: 0
Number of GPUs:  2
Epoch decay:  8
Gamma decay:  0.5

Final layer of model is being trained.
Start:  2021-03-27 22:46:41.798807
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.100 |train kld: 1.82526 |train kld ravg: 1.82526 |train mae:  5.76883 |train mae ravg:  5.76883 |val kld: 1.55138 |val kldravg: 1.55138 |val mae:  4.73052 |val mae ravg:  4.73052 |
|epoch:   1 | lr: 0.100 |train kld: 1.76117 |train kld ravg: 1.79322 |train mae:  4.84520 |train mae ravg:  5.30702 |val kld: 1.67039 |val kldravg: 1.61088 |val mae:  5.84071 |val mae ravg:  5.28562 |
|epoch:   2 | lr: 0.100 |train kld: 1.71749 |train kld ravg: 1.76797 |train mae:  4.73985 |train mae ravg:  5.11796 |val kld: 1.58723 |val kldravg: 1.60300 |val mae:  4.25292 |val mae ravg:  4.94139 |
|epoch:   3 | lr: 0.100 |train kld: 1.75174 |train kld ravg: 1.76392 |train mae:  4.68442 |train mae ravg:  5.00958 |val kld: 1.60174 |val kldravg: 1.60268 |val mae:  4.11989 |val mae ravg:  4.73601 |
|epoch:   4 | lr: 0.100 |train kld: 1.73863 |train kld ravg: 1.75886 |train mae:  4.70053 |train mae ravg:  4.94777 |val kld: 1.68768 |val kldravg: 1.61968 |val mae:  4.45208 |val mae ravg:  4.67922 |
|epoch:   5 | lr: 0.100 |train kld: 1.80681 |train kld ravg: 1.75517 |train mae:  4.84827 |train mae ravg:  4.76366 |val kld: 1.65601 |val kldravg: 1.64061 |val mae:  4.80751 |val mae ravg:  4.69462 |
|epoch:   6 | lr: 0.100 |train kld: 1.74473 |train kld ravg: 1.75188 |train mae:  4.73947 |train mae ravg:  4.74251 |val kld: 1.50822 |val kldravg: 1.60817 |val mae:  4.35676 |val mae ravg:  4.39783 |
|epoch:   7 | lr: 0.100 |train kld: 1.78494 |train kld ravg: 1.76537 |train mae:  4.84221 |train mae ravg:  4.76298 |val kld: 1.58675 |val kldravg: 1.60808 |val mae:  4.77842 |val mae ravg:  4.50293 |
|epoch:   8 | lr: 0.050 |train kld: 1.63455 |train kld ravg: 1.74193 |train mae:  4.75065 |train mae ravg:  4.77623 |val kld: 1.47449 |val kldravg: 1.58263 |val mae:  4.59485 |val mae ravg:  4.59792 |
|epoch:   9 | lr: 0.050 |train kld: 1.59283 |train kld ravg: 1.71277 |train mae:  4.72650 |train mae ravg:  4.78142 |val kld: 1.46796 |val kldravg: 1.53868 |val mae:  4.15638 |val mae ravg:  4.53878 |
|epoch:  10 | lr: 0.050 |train kld: 1.56416 |train kld ravg: 1.66424 |train mae:  4.58974 |train mae ravg:  4.72972 |val kld: 1.53272 |val kldravg: 1.51403 |val mae:  4.35920 |val mae ravg:  4.44912 |
