------------------------------------------------
Job ID: 41680215
Run on host: compg010.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Fri Mar 26 20:52:12 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ixi train data.
Loading ixi   val data.
Load model for age - run: 0
Number of GPUs:  2
Epoch decay:  8
Gamma decay:  1.0

Final layer of model is being trained.
Start:  2021-03-26 20:52:19.532638
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.100 |train kld: 2.62433 |train kld ravg: 2.62433 |train mae:  11.60635 |train mae ravg:  11.60635 |val kld: 2.36439 |val kldravg: 2.36439 |val mae:  7.84450 |val mae ravg:  7.84450 |
|epoch:   1 | lr: 0.100 |train kld: 2.42995 |train kld ravg: 2.52714 |train mae:  7.83768 |train mae ravg:  9.72202 |val kld: 2.27868 |val kldravg: 2.32153 |val mae:  7.24772 |val mae ravg:  7.54611 |
|epoch:   2 | lr: 0.100 |train kld: 2.39074 |train kld ravg: 2.48167 |train mae:  7.21110 |train mae ravg:  8.88504 |val kld: 2.18644 |val kldravg: 2.27650 |val mae:  6.41204 |val mae ravg:  7.16808 |
|epoch:   3 | lr: 0.100 |train kld: 2.38767 |train kld ravg: 2.45817 |train mae:  7.59111 |train mae ravg:  8.56156 |val kld: 2.09876 |val kldravg: 2.23207 |val mae:  6.44740 |val mae ravg:  6.98791 |
|epoch:   4 | lr: 0.100 |train kld: 2.23867 |train kld ravg: 2.41427 |train mae:  7.27801 |train mae ravg:  8.30485 |val kld: 2.18162 |val kldravg: 2.22198 |val mae:  6.45132 |val mae ravg:  6.88060 |
|epoch:   5 | lr: 0.100 |train kld: 2.45571 |train kld ravg: 2.38055 |train mae:  7.35657 |train mae ravg:  7.45489 |val kld: 2.03856 |val kldravg: 2.15681 |val mae:  6.30155 |val mae ravg:  6.57201 |
|epoch:   6 | lr: 0.100 |train kld: 2.20918 |train kld ravg: 2.33639 |train mae:  6.85455 |train mae ravg:  7.25827 |val kld: 2.01802 |val kldravg: 2.10468 |val mae:  6.29952 |val mae ravg:  6.38237 |
|epoch:   7 | lr: 0.100 |train kld: 2.30757 |train kld ravg: 2.31976 |train mae:  7.12425 |train mae ravg:  7.24090 |val kld: 2.02957 |val kldravg: 2.07330 |val mae:  6.18602 |val mae ravg:  6.33716 |
|epoch:   8 | lr: 0.100 |train kld: 2.33758 |train kld ravg: 2.30974 |train mae:  7.43554 |train mae ravg:  7.20978 |val kld: 2.02800 |val kldravg: 2.05915 |val mae:  6.42872 |val mae ravg:  6.33343 |
|epoch:   9 | lr: 0.100 |train kld: 2.34549 |train kld ravg: 2.33111 |train mae:  7.43966 |train mae ravg:  7.24211 |val kld: 2.06500 |val kldravg: 2.03583 |val mae:  6.22836 |val mae ravg:  6.28884 |
|epoch:  10 | lr: 0.100 |train kld: 2.28845 |train kld ravg: 2.29765 |train mae:  6.81719 |train mae ravg:  7.13424 |val kld: 2.27744 |val kldravg: 2.08361 |val mae:  6.23130 |val mae ravg:  6.27479 |
