------------------------------------------------
Job ID: 42780050
Run on host: compg010.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Sat Apr 3 01:48:46 BST 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ABIDE train data.
The data was balanced for  sex .
Loading ABIDE   val data.
The data was balanced for  sex .
Number of GPUs:  2
Epoch decay:  30
Gamma decay:  0.3

Full model is being trained with random initialization.
Start:  2021-04-03 01:48:53.405467
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.010 |train ent: 0.72110 |train ent ravg: 0.72110 |train acc:  0.50773 |train acc ravg:  0.50773 |val ent: 0.73930 |val entravg: 0.73930 |val acc:  0.49745 |val acc ravg:  0.49745 |
|epoch:   1 | lr: 0.010 |train ent: 0.72161 |train ent ravg: 0.72136 |train acc:  0.49871 |train acc ravg:  0.50322 |val ent: 0.69600 |val entravg: 0.71765 |val acc:  0.51020 |val acc ravg:  0.50383 |
|epoch:   2 | lr: 0.010 |train ent: 0.71209 |train ent ravg: 0.71827 |train acc:  0.54124 |train acc ravg:  0.51589 |val ent: 0.72223 |val entravg: 0.71918 |val acc:  0.53827 |val acc ravg:  0.51531 |
|epoch:   3 | lr: 0.010 |train ent: 0.71715 |train ent ravg: 0.71799 |train acc:  0.53866 |train acc ravg:  0.52159 |val ent: 0.73849 |val entravg: 0.72401 |val acc:  0.49235 |val acc ravg:  0.50957 |
|epoch:   4 | lr: 0.010 |train ent: 0.71957 |train ent ravg: 0.71830 |train acc:  0.47938 |train acc ravg:  0.51314 |val ent: 0.70051 |val entravg: 0.71931 |val acc:  0.50255 |val acc ravg:  0.50816 |
|epoch:   5 | lr: 0.010 |train ent: 0.69868 |train ent ravg: 0.71382 |train acc:  0.52706 |train acc ravg:  0.51701 |val ent: 0.70413 |val entravg: 0.71227 |val acc:  0.52551 |val acc ravg:  0.51378 |
|epoch:   6 | lr: 0.010 |train ent: 0.70284 |train ent ravg: 0.71007 |train acc:  0.52835 |train acc ravg:  0.52294 |val ent: 0.69437 |val entravg: 0.71195 |val acc:  0.52296 |val acc ravg:  0.51633 |
|epoch:   7 | lr: 0.010 |train ent: 0.69332 |train ent ravg: 0.70631 |train acc:  0.54510 |train acc ravg:  0.52371 |val ent: 0.68503 |val entravg: 0.70451 |val acc:  0.53571 |val acc ravg:  0.51582 |
|epoch:   8 | lr: 0.010 |train ent: 0.70257 |train ent ravg: 0.70340 |train acc:  0.52577 |train acc ravg:  0.52113 |val ent: 0.68925 |val entravg: 0.69466 |val acc:  0.56122 |val acc ravg:  0.52959 |
|epoch:   9 | lr: 0.010 |train ent: 0.69734 |train ent ravg: 0.69895 |train acc:  0.52835 |train acc ravg:  0.53093 |val ent: 0.74126 |val entravg: 0.70281 |val acc:  0.49490 |val acc ravg:  0.52806 |
|epoch:  10 | lr: 0.010 |train ent: 0.69611 |train ent ravg: 0.69844 |train acc:  0.52448 |train acc ravg:  0.53041 |val ent: 0.68946 |val entravg: 0.69987 |val acc:  0.54082 |val acc ravg:  0.53112 |
