------------------------------------------------
Job ID: 42780046
Run on host: compg011.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Sat Apr 3 01:28:47 BST 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ABIDE train data.
The data was balanced for  sex .
Loading ABIDE   val data.
The data was balanced for  sex .
Number of GPUs:  2
Epoch decay:  30
Gamma decay:  0.3

Full model is being trained with random initialization.
Start:  2021-04-03 01:28:54.719698
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.010 |train ent: 0.70662 |train ent ravg: 0.70662 |train acc:  0.51289 |train acc ravg:  0.51289 |val ent: 0.75188 |val entravg: 0.75188 |val acc:  0.50000 |val acc ravg:  0.50000 |
|epoch:   1 | lr: 0.010 |train ent: 0.71368 |train ent ravg: 0.71015 |train acc:  0.55284 |train acc ravg:  0.53286 |val ent: 0.69340 |val entravg: 0.72264 |val acc:  0.52041 |val acc ravg:  0.51020 |
|epoch:   2 | lr: 0.010 |train ent: 0.70324 |train ent ravg: 0.70785 |train acc:  0.53866 |train acc ravg:  0.53479 |val ent: 0.72349 |val entravg: 0.72292 |val acc:  0.50765 |val acc ravg:  0.50935 |
|epoch:   3 | lr: 0.010 |train ent: 0.72068 |train ent ravg: 0.71105 |train acc:  0.51418 |train acc ravg:  0.52964 |val ent: 0.71172 |val entravg: 0.72012 |val acc:  0.48724 |val acc ravg:  0.50383 |
|epoch:   4 | lr: 0.010 |train ent: 0.69765 |train ent ravg: 0.70837 |train acc:  0.54897 |train acc ravg:  0.53351 |val ent: 0.71999 |val entravg: 0.72009 |val acc:  0.53061 |val acc ravg:  0.50918 |
|epoch:   5 | lr: 0.010 |train ent: 0.70829 |train ent ravg: 0.70871 |train acc:  0.54253 |train acc ravg:  0.53943 |val ent: 0.70016 |val entravg: 0.70975 |val acc:  0.51276 |val acc ravg:  0.51173 |
|epoch:   6 | lr: 0.010 |train ent: 0.69639 |train ent ravg: 0.70525 |train acc:  0.53222 |train acc ravg:  0.53531 |val ent: 0.70477 |val entravg: 0.71202 |val acc:  0.53316 |val acc ravg:  0.51429 |
|epoch:   7 | lr: 0.010 |train ent: 0.70718 |train ent ravg: 0.70604 |train acc:  0.52577 |train acc ravg:  0.53273 |val ent: 0.68564 |val entravg: 0.70446 |val acc:  0.55867 |val acc ravg:  0.52449 |
|epoch:   8 | lr: 0.010 |train ent: 0.70543 |train ent ravg: 0.70299 |train acc:  0.53737 |train acc ravg:  0.53737 |val ent: 0.70830 |val entravg: 0.70377 |val acc:  0.51020 |val acc ravg:  0.52908 |
|epoch:   9 | lr: 0.010 |train ent: 0.69004 |train ent ravg: 0.70147 |train acc:  0.55412 |train acc ravg:  0.53840 |val ent: 1.04381 |val entravg: 0.76854 |val acc:  0.49235 |val acc ravg:  0.52143 |
|epoch:  10 | lr: 0.010 |train ent: 0.70410 |train ent ravg: 0.70063 |train acc:  0.53479 |train acc ravg:  0.53686 |val ent: 0.67948 |val entravg: 0.76440 |val acc:  0.59184 |val acc ravg:  0.53724 |
|epoch:  11 | lr: 0.010 |train ent: 0.69124 |train ent ravg: 0.69960 |train acc:  0.54381 |train acc ravg:  0.53918 |val ent: 0.69355 |val entravg: 0.76216 |val acc:  0.49745 |val acc ravg:  0.53010 |
|epoch:  12 | lr: 0.010 |train ent: 0.68923 |train ent ravg: 0.69601 |train acc:  0.54124 |train acc ravg:  0.54227 |val ent: 0.68300 |val entravg: 0.76163 |val acc:  0.54592 |val acc ravg:  0.52755 |
|epoch:  13 | lr: 0.010 |train ent: 0.68055 |train ent ravg: 0.69103 |train acc:  0.57345 |train acc ravg:  0.54948 |val ent: 0.72480 |val entravg: 0.76493 |val acc:  0.53571 |val acc ravg:  0.53265 |
|epoch:  14 | lr: 0.010 |train ent: 0.68393 |train ent ravg: 0.68981 |train acc:  0.58376 |train acc ravg:  0.55541 |val ent: 0.68950 |val entravg: 0.69407 |val acc:  0.54082 |val acc ravg:  0.54235 |
|epoch:  15 | lr: 0.010 |train ent: 0.67210 |train ent ravg: 0.68341 |train acc:  0.61211 |train acc ravg:  0.57088 |val ent: 0.68185 |val entravg: 0.69454 |val acc:  0.56633 |val acc ravg:  0.53724 |
|epoch:  16 | lr: 0.010 |train ent: 0.67676 |train ent ravg: 0.68052 |train acc:  0.57732 |train acc ravg:  0.57758 |val ent: 0.68210 |val entravg: 0.69225 |val acc:  0.57398 |val acc ravg:  0.55255 |
