------------------------------------------------
Job ID: 39818839
Run on host: compg009.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Tue Mar 16 22:40:54 GMT 2021
------------------------------------------------
Loading ixi train data.
Loading ixi   val data.
Number of GPUs:  2
Epoch decay:  30
Gamma decay:  0.3

Full model is being trained with random initialization.
Start:  2021-03-16 22:41:00.160709
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.010 |train kld: 2.81485 |train kld ravg: 2.81485 |train mae:  14.84660 |train mae ravg:  14.84660 |val kld: 2.68465 |val kldravg: 2.68465 |val mae:  14.77015 |val mae ravg:  14.77015 |
|epoch:   1 | lr: 0.010 |train kld: 2.70843 |train kld ravg: 2.76164 |train mae:  14.74314 |train mae ravg:  14.79487 |val kld: 2.63785 |val kldravg: 2.66125 |val mae:  14.59339 |val mae ravg:  14.68177 |
|epoch:   2 | lr: 0.010 |train kld: 2.69016 |train kld ravg: 2.73782 |train mae:  14.56930 |train mae ravg:  14.71968 |val kld: 2.66337 |val kldravg: 2.66196 |val mae:  15.17299 |val mae ravg:  14.84551 |
|epoch:   3 | lr: 0.010 |train kld: 2.65439 |train kld ravg: 2.71696 |train mae:  14.21251 |train mae ravg:  14.59289 |val kld: 2.55487 |val kldravg: 2.63519 |val mae:  13.23628 |val mae ravg:  14.44320 |
|epoch:   4 | lr: 0.010 |train kld: 2.64357 |train kld ravg: 2.70228 |train mae:  13.98031 |train mae ravg:  14.47037 |val kld: 2.56956 |val kldravg: 2.62206 |val mae:  13.58335 |val mae ravg:  14.27123 |
|epoch:   5 | lr: 0.010 |train kld: 2.61123 |train kld ravg: 2.66156 |train mae:  14.00348 |train mae ravg:  14.30175 |val kld: 2.56228 |val kldravg: 2.59759 |val mae:  13.07358 |val mae ravg:  13.93192 |
|epoch:   6 | lr: 0.010 |train kld: 2.64255 |train kld ravg: 2.64838 |train mae:  14.16890 |train mae ravg:  14.18690 |val kld: 2.59586 |val kldravg: 2.58919 |val mae:  14.01355 |val mae ravg:  13.81595 |
|epoch:   7 | lr: 0.010 |train kld: 2.62931 |train kld ravg: 2.63621 |train mae:  13.72940 |train mae ravg:  14.01892 |val kld: 2.48597 |val kldravg: 2.55371 |val mae:  12.40694 |val mae ravg:  13.26274 |
|epoch:   8 | lr: 0.010 |train kld: 2.60352 |train kld ravg: 2.62604 |train mae:  13.61179 |train mae ravg:  13.89878 |val kld: 2.63428 |val kldravg: 2.56959 |val mae:  14.22868 |val mae ravg:  13.46122 |
|epoch:   9 | lr: 0.010 |train kld: 2.58840 |train kld ravg: 2.61500 |train mae:  13.19724 |train mae ravg:  13.74216 |val kld: 2.59276 |val kldravg: 2.57423 |val mae:  13.52373 |val mae ravg:  13.44930 |
|epoch:  10 | lr: 0.010 |train kld: 2.59653 |train kld ravg: 2.61206 |train mae:  13.65230 |train mae ravg:  13.67192 |val kld: 2.57018 |val kldravg: 2.57581 |val mae:  13.45718 |val mae ravg:  13.52601 |
