------------------------------------------------
Job ID: 41647443
Run on host: compg009.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Wed Mar 24 12:48:46 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ABIDE train data.
Loading ABIDE   val data.
Number of GPUs:  2
Epoch decay:  30
Gamma decay:  0.3

Full model is being trained with random initialization.
Start:  2021-03-24 12:48:53.371155
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.010 |train kld: 1.80648 |train kld ravg: 1.80648 |train mae:  9.71088 |train mae ravg:  9.71088 |val kld: 1.36964 |val kldravg: 1.36964 |val mae:  5.22861 |val mae ravg:  5.22861 |
|epoch:   1 | lr: 0.010 |train kld: 1.40258 |train kld ravg: 1.60453 |train mae:  4.77174 |train mae ravg:  7.24131 |val kld: 1.38175 |val kldravg: 1.37570 |val mae:  2.84116 |val mae ravg:  4.03488 |
|epoch:   2 | lr: 0.010 |train kld: 1.30237 |train kld ravg: 1.50381 |train mae:  3.86538 |train mae ravg:  6.11600 |val kld: 1.53635 |val kldravg: 1.42925 |val mae:  3.05643 |val mae ravg:  3.70873 |
|epoch:   3 | lr: 0.010 |train kld: 1.31189 |train kld ravg: 1.45583 |train mae:  3.84965 |train mae ravg:  5.54941 |val kld: 1.84407 |val kldravg: 1.53296 |val mae:  7.77609 |val mae ravg:  4.72557 |
|epoch:   4 | lr: 0.010 |train kld: 1.28214 |train kld ravg: 1.42109 |train mae:  3.51814 |train mae ravg:  5.14316 |val kld: 1.32446 |val kldravg: 1.49126 |val mae:  4.93320 |val mae ravg:  4.76710 |
|epoch:   5 | lr: 0.010 |train kld: 1.30477 |train kld ravg: 1.32075 |train mae:  3.74267 |train mae ravg:  3.94952 |val kld: 1.48949 |val kldravg: 1.51523 |val mae:  6.70101 |val mae ravg:  5.06158 |
|epoch:   6 | lr: 0.010 |train kld: 1.23162 |train kld ravg: 1.28656 |train mae:  3.46108 |train mae ravg:  3.68738 |val kld: 1.21745 |val kldravg: 1.48236 |val mae:  2.66012 |val mae ravg:  5.02537 |
|epoch:   7 | lr: 0.010 |train kld: 1.21894 |train kld ravg: 1.26987 |train mae:  3.36371 |train mae ravg:  3.58705 |val kld: 1.40622 |val kldravg: 1.45634 |val mae:  4.20209 |val mae ravg:  5.25450 |
|epoch:   8 | lr: 0.010 |train kld: 1.24680 |train kld ravg: 1.25686 |train mae:  3.39298 |train mae ravg:  3.49572 |val kld: 1.31239 |val kldravg: 1.35000 |val mae:  4.41762 |val mae ravg:  4.58281 |
|epoch:   9 | lr: 0.010 |train kld: 1.24390 |train kld ravg: 1.24921 |train mae:  3.42975 |train mae ravg:  3.47804 |val kld: 1.69747 |val kldravg: 1.42460 |val mae:  6.26645 |val mae ravg:  4.84946 |
|epoch:  10 | lr: 0.010 |train kld: 1.20490 |train kld ravg: 1.22923 |train mae:  3.27337 |train mae ravg:  3.38418 |val kld: 1.68435 |val kldravg: 1.46358 |val mae:  3.69314 |val mae ravg:  4.24788 |
|epoch:  11 | lr: 0.010 |train kld: 1.18052 |train kld ravg: 1.21901 |train mae:  3.23276 |train mae ravg:  3.33851 |val kld: 1.23186 |val kldravg: 1.46646 |val mae:  4.02239 |val mae ravg:  4.52034 |
|epoch:  12 | lr: 0.010 |train kld: 1.20961 |train kld ravg: 1.21715 |train mae:  3.29646 |train mae ravg:  3.32506 |val kld: 3.59940 |val kldravg: 1.90509 |val mae:  4.61559 |val mae ravg:  4.60304 |
|epoch:  13 | lr: 0.010 |train kld: 1.17345 |train kld ravg: 1.20248 |train mae:  3.17013 |train mae ravg:  3.28049 |val kld: 2.81907 |val kldravg: 2.20643 |val mae:  4.51004 |val mae ravg:  4.62152 |
|epoch:  14 | lr: 0.010 |train kld: 1.17219 |train kld ravg: 1.18813 |train mae:  3.11731 |train mae ravg:  3.21801 |val kld: 1.32465 |val kldravg: 2.13187 |val mae:  4.92333 |val mae ravg:  4.35290 |
|epoch:  15 | lr: 0.010 |train kld: 1.20739 |train kld ravg: 1.18863 |train mae:  3.24530 |train mae ravg:  3.21239 |val kld: 1.20160 |val kldravg: 2.03532 |val mae:  2.62114 |val mae ravg:  4.13850 |
|epoch:  16 | lr: 0.010 |train kld: 1.16338 |train kld ravg: 1.18520 |train mae:  3.05565 |train mae ravg:  3.17697 |val kld: 1.04642 |val kldravg: 1.99823 |val mae:  2.35157 |val mae ravg:  3.80433 |
