------------------------------------------------
Job ID: 41680213
Run on host: compg009.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Fri Mar 26 19:36:06 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ixi train data.
Loading ixi   val data.
Load model for age - run: 0
Number of GPUs:  2
Epoch decay:  8
Gamma decay:  1.0

Final layer of model is being trained.
Start:  2021-03-26 19:36:12.903248
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.100 |train kld: 2.62382 |train kld ravg: 2.62382 |train mae:  11.60502 |train mae ravg:  11.60502 |val kld: 2.20068 |val kldravg: 2.20068 |val mae:  7.95892 |val mae ravg:  7.95892 |
|epoch:   1 | lr: 0.100 |train kld: 2.36551 |train kld ravg: 2.49466 |train mae:  8.04343 |train mae ravg:  9.82422 |val kld: 2.20893 |val kldravg: 2.20480 |val mae:  7.07878 |val mae ravg:  7.51885 |
|epoch:   2 | lr: 0.100 |train kld: 2.31451 |train kld ravg: 2.43461 |train mae:  7.61126 |train mae ravg:  9.08657 |val kld: 2.33103 |val kldravg: 2.24688 |val mae:  7.12196 |val mae ravg:  7.38655 |
|epoch:   3 | lr: 0.100 |train kld: 2.37782 |train kld ravg: 2.42041 |train mae:  7.27616 |train mae ravg:  8.63397 |val kld: 2.17818 |val kldravg: 2.22970 |val mae:  6.44337 |val mae ravg:  7.15076 |
|epoch:   4 | lr: 0.100 |train kld: 2.35686 |train kld ravg: 2.40770 |train mae:  7.28194 |train mae ravg:  8.36356 |val kld: 2.29450 |val kldravg: 2.24266 |val mae:  6.32037 |val mae ravg:  6.98468 |
|epoch:   5 | lr: 0.100 |train kld: 2.37578 |train kld ravg: 2.35810 |train mae:  7.35021 |train mae ravg:  7.51260 |val kld: 2.00523 |val kldravg: 2.20357 |val mae:  6.03559 |val mae ravg:  6.60001 |
|epoch:   6 | lr: 0.100 |train kld: 2.34828 |train kld ravg: 2.35465 |train mae:  6.70515 |train mae ravg:  7.24494 |val kld: 2.07897 |val kldravg: 2.17758 |val mae:  6.33377 |val mae ravg:  6.45101 |
|epoch:   7 | lr: 0.100 |train kld: 2.28894 |train kld ravg: 2.34953 |train mae:  7.14138 |train mae ravg:  7.15097 |val kld: 2.18635 |val kldravg: 2.14865 |val mae:  6.08014 |val mae ravg:  6.24265 |
|epoch:   8 | lr: 0.100 |train kld: 2.31850 |train kld ravg: 2.33767 |train mae:  6.74079 |train mae ravg:  7.04389 |val kld: 2.13611 |val kldravg: 2.14023 |val mae:  6.36771 |val mae ravg:  6.22752 |
|epoch:   9 | lr: 0.100 |train kld: 2.34436 |train kld ravg: 2.33517 |train mae:  6.62956 |train mae ravg:  6.91342 |val kld: 2.23670 |val kldravg: 2.12867 |val mae:  6.16051 |val mae ravg:  6.19555 |
|epoch:  10 | lr: 0.100 |train kld: 2.25085 |train kld ravg: 2.31018 |train mae:  6.93776 |train mae ravg:  6.83093 |val kld: 2.01825 |val kldravg: 2.13128 |val mae:  6.41247 |val mae ravg:  6.27092 |
|epoch:  11 | lr: 0.100 |train kld: 2.23271 |train kld ravg: 2.28707 |train mae:  6.71571 |train mae ravg:  6.83304 |val kld: 2.05368 |val kldravg: 2.12622 |val mae:  6.10711 |val mae ravg:  6.22559 |
|epoch:  12 | lr: 0.100 |train kld: 2.32217 |train kld ravg: 2.29372 |train mae:  7.20854 |train mae ravg:  6.84647 |val kld: 1.96550 |val kldravg: 2.08205 |val mae:  6.08416 |val mae ravg:  6.22639 |
|epoch:  13 | lr: 0.100 |train kld: 2.23811 |train kld ravg: 2.27764 |train mae:  6.53982 |train mae ravg:  6.80628 |val kld: 2.11416 |val kldravg: 2.07766 |val mae:  6.13177 |val mae ravg:  6.17920 |
|epoch:  14 | lr: 0.100 |train kld: 2.24372 |train kld ravg: 2.25751 |train mae:  6.92084 |train mae ravg:  6.86453 |val kld: 2.11359 |val kldravg: 2.05304 |val mae:  6.06037 |val mae ravg:  6.15917 |
