------------------------------------------------
Job ID: 41684896
Run on host: compg010.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Sat Mar 27 08:02:47 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ixi train data.
The data was balanced for  sex .
Loading ixi   val data.
The data was balanced for  sex .
Number of GPUs:  2
Epoch decay:  30
Gamma decay:  0.5

Full model is being trained with random initialization.
Start:  2021-03-27 08:02:53.726074
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.100 |train ent: 0.98045 |train ent ravg: 0.98045 |train acc:  0.51667 |train acc ravg:  0.51667 |val ent: 159.53519 |val entravg: 159.53519 |val acc:  0.50833 |val acc ravg:  0.50833 |
|epoch:   1 | lr: 0.100 |train ent: 0.84874 |train ent ravg: 0.91460 |train acc:  0.52917 |train acc ravg:  0.52292 |val ent: 1.24222 |val entravg: 80.38870 |val acc:  0.50833 |val acc ravg:  0.50833 |
|epoch:   2 | lr: 0.100 |train ent: 0.82208 |train ent ravg: 0.88376 |train acc:  0.49583 |train acc ravg:  0.51389 |val ent: 0.72252 |val entravg: 53.83331 |val acc:  0.50833 |val acc ravg:  0.50833 |
|epoch:   3 | lr: 0.100 |train ent: 0.69816 |train ent ravg: 0.83736 |train acc:  0.55000 |train acc ravg:  0.52292 |val ent: 0.69945 |val entravg: 40.54984 |val acc:  0.50833 |val acc ravg:  0.50833 |
|epoch:   4 | lr: 0.100 |train ent: 0.70589 |train ent ravg: 0.81106 |train acc:  0.52083 |train acc ravg:  0.52250 |val ent: 0.69206 |val entravg: 32.57829 |val acc:  0.51667 |val acc ravg:  0.51000 |
|epoch:   5 | lr: 0.100 |train ent: 0.70274 |train ent ravg: 0.75552 |train acc:  0.51667 |train acc ravg:  0.52250 |val ent: 0.69409 |val entravg: 0.81007 |val acc:  0.50000 |val acc ravg:  0.50833 |
|epoch:   6 | lr: 0.100 |train ent: 0.73073 |train ent ravg: 0.73192 |train acc:  0.49167 |train acc ravg:  0.51500 |val ent: 0.69627 |val entravg: 0.70088 |val acc:  0.50833 |val acc ravg:  0.50833 |
|epoch:   7 | lr: 0.100 |train ent: 0.69816 |train ent ravg: 0.70714 |train acc:  0.50417 |train acc ravg:  0.51667 |val ent: 0.69379 |val entravg: 0.69513 |val acc:  0.51667 |val acc ravg:  0.51000 |
|epoch:   8 | lr: 0.100 |train ent: 0.70260 |train ent ravg: 0.70802 |train acc:  0.50833 |train acc ravg:  0.50833 |val ent: 0.74969 |val entravg: 0.70518 |val acc:  0.51667 |val acc ravg:  0.51167 |
|epoch:   9 | lr: 0.100 |train ent: 0.69828 |train ent ravg: 0.70650 |train acc:  0.52917 |train acc ravg:  0.51000 |val ent: 0.70877 |val entravg: 0.70852 |val acc:  0.50000 |val acc ravg:  0.50833 |
|epoch:  10 | lr: 0.100 |train ent: 0.70463 |train ent ravg: 0.70688 |train acc:  0.50417 |train acc ravg:  0.50750 |val ent: 0.69985 |val entravg: 0.70967 |val acc:  0.49167 |val acc ravg:  0.50667 |
|epoch:  11 | lr: 0.100 |train ent: 0.68803 |train ent ravg: 0.69834 |train acc:  0.50417 |train acc ravg:  0.51000 |val ent: 0.94631 |val entravg: 0.75968 |val acc:  0.50000 |val acc ravg:  0.50500 |
|epoch:  12 | lr: 0.100 |train ent: 0.69303 |train ent ravg: 0.69731 |train acc:  0.53750 |train acc ravg:  0.51667 |val ent: 0.70975 |val entravg: 0.76287 |val acc:  0.50000 |val acc ravg:  0.50167 |
|epoch:  13 | lr: 0.100 |train ent: 0.69522 |train ent ravg: 0.69584 |train acc:  0.57083 |train acc ravg:  0.52917 |val ent: 0.70103 |val entravg: 0.75314 |val acc:  0.49167 |val acc ravg:  0.49667 |
|epoch:  14 | lr: 0.100 |train ent: 0.70952 |train ent ravg: 0.69809 |train acc:  0.52917 |train acc ravg:  0.52917 |val ent: 0.74910 |val entravg: 0.76121 |val acc:  0.50833 |val acc ravg:  0.49833 |
|epoch:  15 | lr: 0.100 |train ent: 0.73875 |train ent ravg: 0.70491 |train acc:  0.48750 |train acc ravg:  0.52583 |val ent: 0.95051 |val entravg: 0.81134 |val acc:  0.50833 |val acc ravg:  0.50167 |
|epoch:  16 | lr: 0.100 |train ent: 0.69354 |train ent ravg: 0.70601 |train acc:  0.52500 |train acc ravg:  0.53000 |val ent: 0.68962 |val entravg: 0.76000 |val acc:  0.54167 |val acc ravg:  0.51000 |
|epoch:  17 | lr: 0.100 |train ent: 0.69597 |train ent ravg: 0.70660 |train acc:  0.57083 |train acc ravg:  0.53667 |val ent: 0.69265 |val entravg: 0.75658 |val acc:  0.50833 |val acc ravg:  0.51167 |
|epoch:  18 | lr: 0.100 |train ent: 0.69080 |train ent ravg: 0.70572 |train acc:  0.55833 |train acc ravg:  0.53417 |val ent: 0.69897 |val entravg: 0.75617 |val acc:  0.50833 |val acc ravg:  0.51500 |
|epoch:  19 | lr: 0.100 |train ent: 0.67677 |train ent ravg: 0.69917 |train acc:  0.55417 |train acc ravg:  0.53917 |val ent: 0.75078 |val entravg: 0.75651 |val acc:  0.50833 |val acc ravg:  0.51500 |
|epoch:  20 | lr: 0.100 |train ent: 0.68227 |train ent ravg: 0.68787 |train acc:  0.53333 |train acc ravg:  0.54833 |val ent: 0.72389 |val entravg: 0.71118 |val acc:  0.46667 |val acc ravg:  0.50667 |
|epoch:  21 | lr: 0.100 |train ent: 0.73771 |train ent ravg: 0.69671 |train acc:  0.50417 |train acc ravg:  0.54417 |val ent: 0.69537 |val entravg: 0.71233 |val acc:  0.52500 |val acc ravg:  0.50333 |
|epoch:  22 | lr: 0.100 |train ent: 0.70020 |train ent ravg: 0.69755 |train acc:  0.52083 |train acc ravg:  0.53417 |val ent: 0.70462 |val entravg: 0.71472 |val acc:  0.52500 |val acc ravg:  0.50667 |
|epoch:  23 | lr: 0.100 |train ent: 0.71192 |train ent ravg: 0.70177 |train acc:  0.53333 |train acc ravg:  0.52917 |val ent: 0.72891 |val entravg: 0.72071 |val acc:  0.45000 |val acc ravg:  0.49500 |
|epoch:  24 | lr: 0.100 |train ent: 0.71851 |train ent ravg: 0.71012 |train acc:  0.54583 |train acc ravg:  0.52750 |val ent: 0.68949 |val entravg: 0.70846 |val acc:  0.53333 |val acc ravg:  0.50000 |
|epoch:  25 | lr: 0.100 |train ent: 0.69045 |train ent ravg: 0.71176 |train acc:  0.51667 |train acc ravg:  0.52417 |val ent: 0.68916 |val entravg: 0.70151 |val acc:  0.53333 |val acc ravg:  0.51333 |
|epoch:  26 | lr: 0.100 |train ent: 0.69159 |train ent ravg: 0.70253 |train acc:  0.52917 |train acc ravg:  0.52917 |val ent: 0.69624 |val entravg: 0.70168 |val acc:  0.50000 |val acc ravg:  0.50833 |
|epoch:  27 | lr: 0.100 |train ent: 0.72818 |train ent ravg: 0.70813 |train acc:  0.52083 |train acc ravg:  0.52917 |val ent: 0.69355 |val entravg: 0.69947 |val acc:  0.50833 |val acc ravg:  0.50500 |
|epoch:  28 | lr: 0.100 |train ent: 0.70946 |train ent ravg: 0.70764 |train acc:  0.51667 |train acc ravg:  0.52583 |val ent: 0.69357 |val entravg: 0.69240 |val acc:  0.51667 |val acc ravg:  0.51833 |
|epoch:  29 | lr: 0.100 |train ent: 0.67790 |train ent ravg: 0.69952 |train acc:  0.53333 |train acc ravg:  0.52333 |val ent: 0.78111 |val entravg: 0.71073 |val acc:  0.46667 |val acc ravg:  0.50500 |
|epoch:  30 | lr: 0.050 |train ent: 0.68300 |train ent ravg: 0.69803 |train acc:  0.52083 |train acc ravg:  0.52417 |val ent: 0.71973 |val entravg: 0.71684 |val acc:  0.50000 |val acc ravg:  0.49833 |
|epoch:  31 | lr: 0.050 |train ent: 0.66439 |train ent ravg: 0.69259 |train acc:  0.57500 |train acc ravg:  0.53333 |val ent: 0.68232 |val entravg: 0.71406 |val acc:  0.49167 |val acc ravg:  0.49667 |
|epoch:  32 | lr: 0.050 |train ent: 0.62308 |train ent ravg: 0.67157 |train acc:  0.67083 |train acc ravg:  0.56333 |val ent: 0.96848 |val entravg: 0.76904 |val acc:  0.53333 |val acc ravg:  0.50167 |
|epoch:  33 | lr: 0.050 |train ent: 0.68330 |train ent ravg: 0.66633 |train acc:  0.62083 |train acc ravg:  0.58417 |val ent: 0.79351 |val entravg: 0.78903 |val acc:  0.50833 |val acc ravg:  0.50000 |
|epoch:  34 | lr: 0.050 |train ent: 0.65898 |train ent ravg: 0.66255 |train acc:  0.60000 |train acc ravg:  0.59750 |val ent: 0.75945 |val entravg: 0.78470 |val acc:  0.50000 |val acc ravg:  0.50667 |
|epoch:  35 | lr: 0.050 |train ent: 0.62545 |train ent ravg: 0.65104 |train acc:  0.66667 |train acc ravg:  0.62667 |val ent: 0.86776 |val entravg: 0.81431 |val acc:  0.50833 |val acc ravg:  0.50833 |
|epoch:  36 | lr: 0.050 |train ent: 0.62980 |train ent ravg: 0.64412 |train acc:  0.65000 |train acc ravg:  0.64167 |val ent: 7.72647 |val entravg: 2.22314 |val acc:  0.49167 |val acc ravg:  0.50833 |
|epoch:  37 | lr: 0.050 |train ent: 0.59421 |train ent ravg: 0.63835 |train acc:  0.68750 |train acc ravg:  0.64500 |val ent: 0.76479 |val entravg: 2.18240 |val acc:  0.50000 |val acc ravg:  0.50167 |
|epoch:  38 | lr: 0.050 |train ent: 0.60836 |train ent ravg: 0.62336 |train acc:  0.66250 |train acc ravg:  0.65333 |val ent: 1.83995 |val entravg: 2.39169 |val acc:  0.50000 |val acc ravg:  0.50000 |
|epoch:  39 | lr: 0.050 |train ent: 0.64062 |train ent ravg: 0.61969 |train acc:  0.62917 |train acc ravg:  0.65917 |val ent: 0.82482 |val entravg: 2.40476 |val acc:  0.53333 |val acc ravg:  0.50667 |
|epoch:  40 | lr: 0.050 |train ent: 0.59003 |train ent ravg: 0.61260 |train acc:  0.68750 |train acc ravg:  0.66333 |val ent: 1.09150 |val entravg: 2.44951 |val acc:  0.48333 |val acc ravg:  0.50167 |
|epoch:  41 | lr: 0.050 |train ent: 0.60127 |train ent ravg: 0.60690 |train acc:  0.69583 |train acc ravg:  0.67250 |val ent: 2.37142 |val entravg: 1.37850 |val acc:  0.48333 |val acc ravg:  0.50000 |
|epoch:  42 | lr: 0.050 |train ent: 0.63192 |train ent ravg: 0.61444 |train acc:  0.65833 |train acc ravg:  0.66667 |val ent: 0.74805 |val entravg: 1.37515 |val acc:  0.54167 |val acc ravg:  0.50833 |
|epoch:  43 | lr: 0.050 |train ent: 0.55869 |train ent ravg: 0.60451 |train acc:  0.72917 |train acc ravg:  0.68000 |val ent: 0.92621 |val entravg: 1.19240 |val acc:  0.50000 |val acc ravg:  0.50833 |
|epoch:  44 | lr: 0.050 |train ent: 0.62217 |train ent ravg: 0.60082 |train acc:  0.66250 |train acc ravg:  0.68667 |val ent: 3.81188 |val entravg: 1.78981 |val acc:  0.49167 |val acc ravg:  0.50000 |
|epoch:  45 | lr: 0.050 |train ent: 0.57432 |train ent ravg: 0.59767 |train acc:  0.69583 |train acc ravg:  0.68833 |val ent: 0.87270 |val entravg: 1.74605 |val acc:  0.51667 |val acc ravg:  0.50667 |
|epoch:  46 | lr: 0.050 |train ent: 0.58824 |train ent ravg: 0.59507 |train acc:  0.65417 |train acc ravg:  0.68000 |val ent: 2.61899 |val entravg: 1.79557 |val acc:  0.50000 |val acc ravg:  0.51000 |
|epoch:  47 | lr: 0.050 |train ent: 0.58728 |train ent ravg: 0.58614 |train acc:  0.69583 |train acc ravg:  0.68750 |val ent: 1.02585 |val entravg: 1.85113 |val acc:  0.49167 |val acc ravg:  0.50000 |
|epoch:  48 | lr: 0.050 |train ent: 0.54820 |train ent ravg: 0.58404 |train acc:  0.69583 |train acc ravg:  0.68083 |val ent: 1.12502 |val entravg: 1.89089 |val acc:  0.50833 |val acc ravg:  0.50167 |
