------------------------------------------------
Job ID: 41684870
Run on host: compg013.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Sat Mar 27 07:28:47 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ixi train data.
The data was balanced for  sex .
Loading ixi   val data.
The data was balanced for  sex .
Number of GPUs:  2
Epoch decay:  30
Gamma decay:  0.5

Full model is being trained with random initialization.
Start:  2021-03-27 07:28:54.336424
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.100 |train ent: 0.96531 |train ent ravg: 0.96531 |train acc:  0.48750 |train acc ravg:  0.48750 |val ent: 5.19242 |val entravg: 5.19242 |val acc:  0.49167 |val acc ravg:  0.49167 |
|epoch:   1 | lr: 0.100 |train ent: 0.95748 |train ent ravg: 0.96140 |train acc:  0.51250 |train acc ravg:  0.50000 |val ent: 1.00063 |val entravg: 3.09653 |val acc:  0.48333 |val acc ravg:  0.48750 |
|epoch:   2 | lr: 0.100 |train ent: 0.83039 |train ent ravg: 0.91773 |train acc:  0.48750 |train acc ravg:  0.49583 |val ent: 0.70285 |val entravg: 2.29863 |val acc:  0.50000 |val acc ravg:  0.49167 |
|epoch:   3 | lr: 0.100 |train ent: 0.70549 |train ent ravg: 0.86467 |train acc:  0.52083 |train acc ravg:  0.50208 |val ent: 0.70641 |val entravg: 1.90058 |val acc:  0.50833 |val acc ravg:  0.49583 |
|epoch:   4 | lr: 0.100 |train ent: 0.66095 |train ent ravg: 0.82392 |train acc:  0.61250 |train acc ravg:  0.52417 |val ent: 0.78835 |val entravg: 1.67813 |val acc:  0.49167 |val acc ravg:  0.49500 |
|epoch:   5 | lr: 0.100 |train ent: 0.72241 |train ent ravg: 0.77534 |train acc:  0.51667 |train acc ravg:  0.53000 |val ent: 0.69312 |val entravg: 0.77827 |val acc:  0.49167 |val acc ravg:  0.49500 |
|epoch:   6 | lr: 0.100 |train ent: 0.68900 |train ent ravg: 0.72165 |train acc:  0.51250 |train acc ravg:  0.53000 |val ent: 0.79413 |val entravg: 0.73697 |val acc:  0.54167 |val acc ravg:  0.50667 |
|epoch:   7 | lr: 0.100 |train ent: 0.72971 |train ent ravg: 0.70151 |train acc:  0.55000 |train acc ravg:  0.54250 |val ent: 0.72251 |val entravg: 0.74090 |val acc:  0.54167 |val acc ravg:  0.51500 |
|epoch:   8 | lr: 0.100 |train ent: 0.72931 |train ent ravg: 0.70627 |train acc:  0.52917 |train acc ravg:  0.54417 |val ent: 0.70213 |val entravg: 0.74005 |val acc:  0.54167 |val acc ravg:  0.52167 |
|epoch:   9 | lr: 0.100 |train ent: 0.69110 |train ent ravg: 0.71231 |train acc:  0.53750 |train acc ravg:  0.52917 |val ent: 0.71115 |val entravg: 0.72461 |val acc:  0.51667 |val acc ravg:  0.52667 |
|epoch:  10 | lr: 0.100 |train ent: 0.67876 |train ent ravg: 0.70358 |train acc:  0.54583 |train acc ravg:  0.53500 |val ent: 0.69169 |val entravg: 0.72432 |val acc:  0.52500 |val acc ravg:  0.53333 |
|epoch:  11 | lr: 0.100 |train ent: 0.69709 |train ent ravg: 0.70519 |train acc:  0.51667 |train acc ravg:  0.53583 |val ent: 0.78241 |val entravg: 0.72198 |val acc:  0.54167 |val acc ravg:  0.53333 |
|epoch:  12 | lr: 0.100 |train ent: 0.69516 |train ent ravg: 0.69828 |train acc:  0.53750 |train acc ravg:  0.53333 |val ent: 0.69043 |val entravg: 0.71556 |val acc:  0.53333 |val acc ravg:  0.53167 |
|epoch:  13 | lr: 0.100 |train ent: 0.69773 |train ent ravg: 0.69197 |train acc:  0.53333 |train acc ravg:  0.53417 |val ent: 0.69098 |val entravg: 0.71333 |val acc:  0.53333 |val acc ravg:  0.53000 |
|epoch:  14 | lr: 0.100 |train ent: 0.69083 |train ent ravg: 0.69191 |train acc:  0.57917 |train acc ravg:  0.54250 |val ent: 0.69263 |val entravg: 0.70963 |val acc:  0.54167 |val acc ravg:  0.53500 |
|epoch:  15 | lr: 0.100 |train ent: 0.70307 |train ent ravg: 0.69678 |train acc:  0.52083 |train acc ravg:  0.53750 |val ent: 0.68654 |val entravg: 0.70860 |val acc:  0.52500 |val acc ravg:  0.53500 |
|epoch:  16 | lr: 0.100 |train ent: 0.69492 |train ent ravg: 0.69634 |train acc:  0.54583 |train acc ravg:  0.54333 |val ent: 0.94555 |val entravg: 0.74123 |val acc:  0.52500 |val acc ravg:  0.53167 |
|epoch:  17 | lr: 0.100 |train ent: 0.72115 |train ent ravg: 0.70154 |train acc:  0.48750 |train acc ravg:  0.53333 |val ent: 0.69274 |val entravg: 0.74169 |val acc:  0.50000 |val acc ravg:  0.52500 |
|epoch:  18 | lr: 0.100 |train ent: 0.68993 |train ent ravg: 0.69998 |train acc:  0.54583 |train acc ravg:  0.53583 |val ent: 0.75107 |val entravg: 0.75371 |val acc:  0.50833 |val acc ravg:  0.52000 |
|epoch:  19 | lr: 0.100 |train ent: 0.71038 |train ent ravg: 0.70389 |train acc:  0.51667 |train acc ravg:  0.52333 |val ent: 0.67892 |val entravg: 0.75096 |val acc:  0.56667 |val acc ravg:  0.52500 |
|epoch:  20 | lr: 0.100 |train ent: 0.67961 |train ent ravg: 0.69920 |train acc:  0.55000 |train acc ravg:  0.52917 |val ent: 0.68309 |val entravg: 0.75027 |val acc:  0.55833 |val acc ravg:  0.53167 |
|epoch:  21 | lr: 0.100 |train ent: 0.68469 |train ent ravg: 0.69715 |train acc:  0.52500 |train acc ravg:  0.52500 |val ent: 1.50406 |val entravg: 0.86198 |val acc:  0.50833 |val acc ravg:  0.52833 |
|epoch:  22 | lr: 0.100 |train ent: 0.71853 |train ent ravg: 0.69663 |train acc:  0.50417 |train acc ravg:  0.52833 |val ent: 0.70891 |val entravg: 0.86521 |val acc:  0.49167 |val acc ravg:  0.52667 |
|epoch:  23 | lr: 0.100 |train ent: 0.71458 |train ent ravg: 0.70156 |train acc:  0.54583 |train acc ravg:  0.52833 |val ent: 0.70343 |val entravg: 0.85568 |val acc:  0.50000 |val acc ravg:  0.52500 |
|epoch:  24 | lr: 0.100 |train ent: 0.68553 |train ent ravg: 0.69659 |train acc:  0.53750 |train acc ravg:  0.53250 |val ent: 0.69136 |val entravg: 0.85817 |val acc:  0.51667 |val acc ravg:  0.51500 |
|epoch:  25 | lr: 0.100 |train ent: 0.66689 |train ent ravg: 0.69404 |train acc:  0.58333 |train acc ravg:  0.53917 |val ent: 2.81241 |val entravg: 1.28404 |val acc:  0.50000 |val acc ravg:  0.50333 |
|epoch:  26 | lr: 0.100 |train ent: 0.68434 |train ent ravg: 0.69397 |train acc:  0.56250 |train acc ravg:  0.54667 |val ent: 0.78451 |val entravg: 1.14013 |val acc:  0.51667 |val acc ravg:  0.50500 |
|epoch:  27 | lr: 0.100 |train ent: 0.70532 |train ent ravg: 0.69133 |train acc:  0.52083 |train acc ravg:  0.55000 |val ent: 0.73799 |val entravg: 1.14594 |val acc:  0.50833 |val acc ravg:  0.50833 |
|epoch:  28 | lr: 0.100 |train ent: 0.68144 |train ent ravg: 0.68470 |train acc:  0.58333 |train acc ravg:  0.55750 |val ent: 0.69894 |val entravg: 1.14504 |val acc:  0.49167 |val acc ravg:  0.50667 |
|epoch:  29 | lr: 0.100 |train ent: 0.69716 |train ent ravg: 0.68703 |train acc:  0.56667 |train acc ravg:  0.56333 |val ent: 0.68414 |val entravg: 1.14360 |val acc:  0.54167 |val acc ravg:  0.51167 |
|epoch:  30 | lr: 0.050 |train ent: 0.69689 |train ent ravg: 0.69303 |train acc:  0.53750 |train acc ravg:  0.55417 |val ent: 0.68424 |val entravg: 0.71796 |val acc:  0.57500 |val acc ravg:  0.52667 |
|epoch:  31 | lr: 0.050 |train ent: 0.67704 |train ent ravg: 0.69157 |train acc:  0.57500 |train acc ravg:  0.55667 |val ent: 3.99941 |val entravg: 1.36094 |val acc:  0.49167 |val acc ravg:  0.52167 |
|epoch:  32 | lr: 0.050 |train ent: 0.67447 |train ent ravg: 0.68540 |train acc:  0.58750 |train acc ravg:  0.57000 |val ent: 1.88183 |val entravg: 1.58971 |val acc:  0.49167 |val acc ravg:  0.51833 |
|epoch:  33 | lr: 0.050 |train ent: 0.67631 |train ent ravg: 0.68437 |train acc:  0.57083 |train acc ravg:  0.56750 |val ent: 0.69256 |val entravg: 1.58844 |val acc:  0.53333 |val acc ravg:  0.52667 |
|epoch:  34 | lr: 0.050 |train ent: 0.67862 |train ent ravg: 0.68066 |train acc:  0.59583 |train acc ravg:  0.57333 |val ent: 0.76119 |val entravg: 1.60385 |val acc:  0.46667 |val acc ravg:  0.51167 |
|epoch:  35 | lr: 0.050 |train ent: 0.68987 |train ent ravg: 0.67926 |train acc:  0.59167 |train acc ravg:  0.58417 |val ent: 0.72027 |val entravg: 1.61105 |val acc:  0.50000 |val acc ravg:  0.49667 |
|epoch:  36 | lr: 0.050 |train ent: 0.68076 |train ent ravg: 0.68000 |train acc:  0.55833 |train acc ravg:  0.58083 |val ent: 0.69920 |val entravg: 0.95101 |val acc:  0.50000 |val acc ravg:  0.49833 |
|epoch:  37 | lr: 0.050 |train ent: 0.69175 |train ent ravg: 0.68346 |train acc:  0.57083 |train acc ravg:  0.57750 |val ent: 0.70895 |val entravg: 0.71644 |val acc:  0.48333 |val acc ravg:  0.49667 |
|epoch:  38 | lr: 0.050 |train ent: 0.65928 |train ent ravg: 0.68005 |train acc:  0.61250 |train acc ravg:  0.58583 |val ent: 0.75222 |val entravg: 0.72837 |val acc:  0.48333 |val acc ravg:  0.48667 |
|epoch:  39 | lr: 0.050 |train ent: 0.67290 |train ent ravg: 0.67891 |train acc:  0.57917 |train acc ravg:  0.58250 |val ent: 0.70694 |val entravg: 0.71752 |val acc:  0.51667 |val acc ravg:  0.49667 |
|epoch:  40 | lr: 0.050 |train ent: 0.66355 |train ent ravg: 0.67365 |train acc:  0.58333 |train acc ravg:  0.58083 |val ent: 0.79138 |val entravg: 0.73174 |val acc:  0.48333 |val acc ravg:  0.49333 |
|epoch:  41 | lr: 0.050 |train ent: 0.68006 |train ent ravg: 0.67351 |train acc:  0.57083 |train acc ravg:  0.58333 |val ent: 0.85696 |val entravg: 0.76329 |val acc:  0.52500 |val acc ravg:  0.49833 |
|epoch:  42 | lr: 0.050 |train ent: 0.69867 |train ent ravg: 0.67489 |train acc:  0.52500 |train acc ravg:  0.57417 |val ent: 0.68457 |val entravg: 0.75841 |val acc:  0.61667 |val acc ravg:  0.52500 |
|epoch:  43 | lr: 0.050 |train ent: 0.67030 |train ent ravg: 0.67710 |train acc:  0.59167 |train acc ravg:  0.57000 |val ent: 0.73050 |val entravg: 0.75407 |val acc:  0.52500 |val acc ravg:  0.53333 |
|epoch:  44 | lr: 0.050 |train ent: 0.66269 |train ent ravg: 0.67505 |train acc:  0.58750 |train acc ravg:  0.57167 |val ent: 1.23909 |val entravg: 0.86050 |val acc:  0.50833 |val acc ravg:  0.53167 |
|epoch:  45 | lr: 0.050 |train ent: 0.67601 |train ent ravg: 0.67755 |train acc:  0.57500 |train acc ravg:  0.57000 |val ent: 0.75025 |val entravg: 0.85228 |val acc:  0.50833 |val acc ravg:  0.53667 |
|epoch:  46 | lr: 0.050 |train ent: 0.65604 |train ent ravg: 0.67274 |train acc:  0.58333 |train acc ravg:  0.57250 |val ent: 0.76761 |val entravg: 0.83441 |val acc:  0.50000 |val acc ravg:  0.53167 |
|epoch:  47 | lr: 0.050 |train ent: 0.72230 |train ent ravg: 0.67747 |train acc:  0.58750 |train acc ravg:  0.58500 |val ent: 2.12316 |val entravg: 1.12212 |val acc:  0.50833 |val acc ravg:  0.51000 |
|epoch:  48 | lr: 0.050 |train ent: 0.67373 |train ent ravg: 0.67815 |train acc:  0.57500 |train acc ravg:  0.58167 |val ent: 0.72561 |val entravg: 1.12114 |val acc:  0.47500 |val acc ravg:  0.50000 |
|epoch:  49 | lr: 0.050 |train ent: 0.69090 |train ent ravg: 0.68380 |train acc:  0.53750 |train acc ravg:  0.57167 |val ent: 0.69389 |val entravg: 1.01210 |val acc:  0.55000 |val acc ravg:  0.50833 |
|epoch:  50 | lr: 0.050 |train ent: 0.67118 |train ent ravg: 0.68283 |train acc:  0.64583 |train acc ravg:  0.58583 |val ent: 0.70468 |val entravg: 1.00299 |val acc:  0.52500 |val acc ravg:  0.51167 |
|epoch:  51 | lr: 0.050 |train ent: 0.70037 |train ent ravg: 0.69170 |train acc:  0.53333 |train acc ravg:  0.57583 |val ent: 0.69732 |val entravg: 0.98893 |val acc:  0.52500 |val acc ravg:  0.51667 |
|epoch:  52 | lr: 0.050 |train ent: 0.68532 |train ent ravg: 0.68430 |train acc:  0.51250 |train acc ravg:  0.56083 |val ent: 0.71994 |val entravg: 0.70829 |val acc:  0.50833 |val acc ravg:  0.51667 |
|epoch:  53 | lr: 0.050 |train ent: 0.66192 |train ent ravg: 0.68194 |train acc:  0.58333 |train acc ravg:  0.56250 |val ent: 0.78666 |val entravg: 0.72050 |val acc:  0.48333 |val acc ravg:  0.51833 |
|epoch:  54 | lr: 0.050 |train ent: 0.64002 |train ent ravg: 0.67176 |train acc:  0.62083 |train acc ravg:  0.57917 |val ent: 0.83181 |val entravg: 0.74808 |val acc:  0.50000 |val acc ravg:  0.50833 |
|epoch:  55 | lr: 0.050 |train ent: 0.61777 |train ent ravg: 0.66108 |train acc:  0.66250 |train acc ravg:  0.58250 |val ent: 0.65839 |val entravg: 0.73882 |val acc:  0.63333 |val acc ravg:  0.53000 |
|epoch:  56 | lr: 0.050 |train ent: 0.62045 |train ent ravg: 0.64509 |train acc:  0.66250 |train acc ravg:  0.60833 |val ent: 0.85521 |val entravg: 0.77040 |val acc:  0.50833 |val acc ravg:  0.52667 |
|epoch:  57 | lr: 0.050 |train ent: 0.67119 |train ent ravg: 0.64227 |train acc:  0.61667 |train acc ravg:  0.62917 |val ent: 0.77352 |val entravg: 0.78112 |val acc:  0.50000 |val acc ravg:  0.52500 |
|epoch:  58 | lr: 0.050 |train ent: 0.60925 |train ent ravg: 0.63173 |train acc:  0.68333 |train acc ravg:  0.64917 |val ent: 0.85791 |val entravg: 0.79537 |val acc:  0.53333 |val acc ravg:  0.53500 |
|epoch:  59 | lr: 0.050 |train ent: 0.57675 |train ent ravg: 0.61908 |train acc:  0.70417 |train acc ravg:  0.66583 |val ent: 0.98560 |val entravg: 0.82613 |val acc:  0.50000 |val acc ravg:  0.53500 |
|epoch:  60 | lr: 0.025 |train ent: 0.58351 |train ent ravg: 0.61223 |train acc:  0.74583 |train acc ravg:  0.68250 |val ent: 0.78475 |val entravg: 0.85140 |val acc:  0.50833 |val acc ravg:  0.51000 |
|epoch:  61 | lr: 0.025 |train ent: 0.52641 |train ent ravg: 0.59342 |train acc:  0.75833 |train acc ravg:  0.70167 |val ent: 0.77376 |val entravg: 0.83511 |val acc:  0.54167 |val acc ravg:  0.51667 |
|epoch:  62 | lr: 0.025 |train ent: 0.53713 |train ent ravg: 0.56661 |train acc:  0.72083 |train acc ravg:  0.72250 |val ent: 1.02879 |val entravg: 0.88616 |val acc:  0.50833 |val acc ravg:  0.51833 |
|epoch:  63 | lr: 0.025 |train ent: 0.57898 |train ent ravg: 0.56056 |train acc:  0.70000 |train acc ravg:  0.72583 |val ent: 1.06529 |val entravg: 0.92764 |val acc:  0.50000 |val acc ravg:  0.51167 |
|epoch:  64 | lr: 0.025 |train ent: 0.62668 |train ent ravg: 0.57054 |train acc:  0.67917 |train acc ravg:  0.72083 |val ent: 0.98640 |val entravg: 0.92780 |val acc:  0.52500 |val acc ravg:  0.51667 |
|epoch:  65 | lr: 0.025 |train ent: 0.52444 |train ent ravg: 0.55873 |train acc:  0.73750 |train acc ravg:  0.71917 |val ent: 1.74947 |val entravg: 1.12074 |val acc:  0.50833 |val acc ravg:  0.51667 |
|epoch:  66 | lr: 0.025 |train ent: 0.52010 |train ent ravg: 0.55747 |train acc:  0.75417 |train acc ravg:  0.71833 |val ent: 0.56962 |val entravg: 1.07991 |val acc:  0.70000 |val acc ravg:  0.54833 |
|epoch:  67 | lr: 0.025 |train ent: 0.50268 |train ent ravg: 0.55058 |train acc:  0.78750 |train acc ravg:  0.73167 |val ent: 0.97271 |val entravg: 1.06870 |val acc:  0.49167 |val acc ravg:  0.54500 |
|epoch:  68 | lr: 0.025 |train ent: 0.55530 |train ent ravg: 0.54584 |train acc:  0.72917 |train acc ravg:  0.73750 |val ent: 0.93198 |val entravg: 1.04203 |val acc:  0.50833 |val acc ravg:  0.54667 |
|epoch:  69 | lr: 0.025 |train ent: 0.52864 |train ent ravg: 0.52623 |train acc:  0.75417 |train acc ravg:  0.75250 |val ent: 2.57772 |val entravg: 1.36030 |val acc:  0.49167 |val acc ravg:  0.54000 |
|epoch:  70 | lr: 0.025 |train ent: 0.52380 |train ent ravg: 0.52611 |train acc:  0.75833 |train acc ravg:  0.75667 |val ent: 1.13907 |val entravg: 1.23822 |val acc:  0.48333 |val acc ravg:  0.53500 |
|epoch:  71 | lr: 0.025 |train ent: 0.56292 |train ent ravg: 0.53467 |train acc:  0.72500 |train acc ravg:  0.75083 |val ent: 1.28542 |val entravg: 1.38138 |val acc:  0.55833 |val acc ravg:  0.50667 |
|epoch:  72 | lr: 0.025 |train ent: 0.53747 |train ent ravg: 0.54163 |train acc:  0.75417 |train acc ravg:  0.74417 |val ent: 0.97471 |val entravg: 1.38178 |val acc:  0.50833 |val acc ravg:  0.51000 |
|epoch:  73 | lr: 0.025 |train ent: 0.52219 |train ent ravg: 0.53501 |train acc:  0.74167 |train acc ravg:  0.74667 |val ent: 26.12950 |val entravg: 6.42128 |val acc:  0.50833 |val acc ravg:  0.51000 |
|epoch:  74 | lr: 0.025 |train ent: 0.60586 |train ent ravg: 0.55045 |train acc:  0.68750 |train acc ravg:  0.73333 |val ent: 1.08382 |val entravg: 6.12250 |val acc:  0.51667 |val acc ravg:  0.51500 |
|epoch:  75 | lr: 0.025 |train ent: 0.53355 |train ent ravg: 0.55240 |train acc:  0.74583 |train acc ravg:  0.73083 |val ent: 1.17559 |val entravg: 6.12981 |val acc:  0.56667 |val acc ravg:  0.53167 |
|epoch:  76 | lr: 0.025 |train ent: 0.54301 |train ent ravg: 0.54842 |train acc:  0.75000 |train acc ravg:  0.73583 |val ent: 1.07230 |val entravg: 6.08718 |val acc:  0.50833 |val acc ravg:  0.52167 |
|epoch:  77 | lr: 0.025 |train ent: 0.49733 |train ent ravg: 0.54039 |train acc:  0.77083 |train acc ravg:  0.73917 |val ent: 0.60187 |val entravg: 6.01262 |val acc:  0.74167 |val acc ravg:  0.56833 |
|epoch:  78 | lr: 0.025 |train ent: 0.57403 |train ent ravg: 0.55076 |train acc:  0.70417 |train acc ravg:  0.73167 |val ent: 1.17320 |val entravg: 1.02136 |val acc:  0.50000 |val acc ravg:  0.56667 |
|epoch:  79 | lr: 0.025 |train ent: 0.48874 |train ent ravg: 0.52733 |train acc:  0.79583 |train acc ravg:  0.75333 |val ent: 1.11314 |val entravg: 1.02722 |val acc:  0.50833 |val acc ravg:  0.56500 |
|epoch:  80 | lr: 0.025 |train ent: 0.52774 |train ent ravg: 0.52617 |train acc:  0.73750 |train acc ravg:  0.75167 |val ent: 2.36287 |val entravg: 1.26468 |val acc:  0.50000 |val acc ravg:  0.55167 |
|epoch:  81 | lr: 0.025 |train ent: 0.50466 |train ent ravg: 0.51850 |train acc:  0.76667 |train acc ravg:  0.75500 |val ent: 1.10379 |val entravg: 1.27097 |val acc:  0.50000 |val acc ravg:  0.55000 |
|epoch:  82 | lr: 0.025 |train ent: 0.52628 |train ent ravg: 0.52429 |train acc:  0.72500 |train acc ravg:  0.74583 |val ent: 1.44435 |val entravg: 1.43947 |val acc:  0.53333 |val acc ravg:  0.50833 |
|epoch:  83 | lr: 0.025 |train ent: 0.55772 |train ent ravg: 0.52103 |train acc:  0.71667 |train acc ravg:  0.74833 |val ent: 1.18237 |val entravg: 1.44130 |val acc:  0.50833 |val acc ravg:  0.51000 |
|epoch:  84 | lr: 0.025 |train ent: 0.50601 |train ent ravg: 0.52448 |train acc:  0.75833 |train acc ravg:  0.74083 |val ent: 0.78678 |val entravg: 1.37603 |val acc:  0.53333 |val acc ravg:  0.51500 |
|epoch:  85 | lr: 0.025 |train ent: 0.50804 |train ent ravg: 0.52054 |train acc:  0.74167 |train acc ravg:  0.74167 |val ent: 0.76131 |val entravg: 1.05572 |val acc:  0.66667 |val acc ravg:  0.54833 |
|epoch:  86 | lr: 0.025 |train ent: 0.47134 |train ent ravg: 0.51388 |train acc:  0.79167 |train acc ravg:  0.74667 |val ent: 1.21788 |val entravg: 1.07854 |val acc:  0.50000 |val acc ravg:  0.54833 |
|epoch:  87 | lr: 0.025 |train ent: 0.50557 |train ent ravg: 0.50974 |train acc:  0.75000 |train acc ravg:  0.75167 |val ent: 1.05248 |val entravg: 1.00016 |val acc:  0.50000 |val acc ravg:  0.54167 |
