------------------------------------------------
Job ID: 41684805
Run on host: compg009.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Sat Mar 27 05:25:14 GMT 2021
------------------------------------------------
Test (in contrast to train):  False
Loading ixi train data.
The data was balanced for  sex .
Loading ixi   val data.
The data was balanced for  sex .
Number of GPUs:  2
Epoch decay:  30
Gamma decay:  0.5

Full model is being trained with random initialization.
Start:  2021-03-27 05:25:20.193266
----------------------------------------------------------------------------------------------------------------------------------------------------------------
|epoch:   0 | lr: 0.100 |train ent: 0.78461 |train ent ravg: 0.78461 |train acc:  0.57083 |train acc ravg:  0.57083 |val ent: 10.23283 |val entravg: 10.23283 |val acc:  0.50000 |val acc ravg:  0.50000 |
|epoch:   1 | lr: 0.100 |train ent: 1.10554 |train ent ravg: 0.94507 |train acc:  0.52917 |train acc ravg:  0.55000 |val ent: 0.81193 |val entravg: 5.52238 |val acc:  0.50833 |val acc ravg:  0.50417 |
|epoch:   2 | lr: 0.100 |train ent: 0.75808 |train ent ravg: 0.88274 |train acc:  0.53333 |train acc ravg:  0.54444 |val ent: 1.47142 |val entravg: 4.17206 |val acc:  0.51667 |val acc ravg:  0.50833 |
|epoch:   3 | lr: 0.100 |train ent: 0.73609 |train ent ravg: 0.84608 |train acc:  0.55833 |train acc ravg:  0.54792 |val ent: 0.76232 |val entravg: 3.31963 |val acc:  0.50833 |val acc ravg:  0.50833 |
|epoch:   4 | lr: 0.100 |train ent: 0.69025 |train ent ravg: 0.81491 |train acc:  0.53333 |train acc ravg:  0.54500 |val ent: 0.70604 |val entravg: 2.79691 |val acc:  0.54167 |val acc ravg:  0.51500 |
|epoch:   5 | lr: 0.100 |train ent: 0.69066 |train ent ravg: 0.79612 |train acc:  0.56250 |train acc ravg:  0.54333 |val ent: 0.70354 |val entravg: 0.89105 |val acc:  0.47500 |val acc ravg:  0.51000 |
|epoch:   6 | lr: 0.100 |train ent: 0.69286 |train ent ravg: 0.71359 |train acc:  0.56667 |train acc ravg:  0.55083 |val ent: 0.77683 |val entravg: 0.88403 |val acc:  0.53333 |val acc ravg:  0.51500 |
|epoch:   7 | lr: 0.100 |train ent: 0.70827 |train ent ravg: 0.70363 |train acc:  0.52083 |train acc ravg:  0.54833 |val ent: 0.74023 |val entravg: 0.73779 |val acc:  0.50000 |val acc ravg:  0.51167 |
|epoch:   8 | lr: 0.100 |train ent: 0.70102 |train ent ravg: 0.69661 |train acc:  0.52500 |train acc ravg:  0.54167 |val ent: 0.73164 |val entravg: 0.73166 |val acc:  0.50000 |val acc ravg:  0.51000 |
|epoch:   9 | lr: 0.100 |train ent: 0.70600 |train ent ravg: 0.69977 |train acc:  0.50000 |train acc ravg:  0.53500 |val ent: 0.71323 |val entravg: 0.73310 |val acc:  0.50000 |val acc ravg:  0.50167 |
|epoch:  10 | lr: 0.100 |train ent: 0.67337 |train ent ravg: 0.69631 |train acc:  0.59583 |train acc ravg:  0.54167 |val ent: 0.72904 |val entravg: 0.73820 |val acc:  0.50000 |val acc ravg:  0.50667 |
|epoch:  11 | lr: 0.100 |train ent: 0.68901 |train ent ravg: 0.69554 |train acc:  0.56667 |train acc ravg:  0.54167 |val ent: 0.68843 |val entravg: 0.72051 |val acc:  0.54167 |val acc ravg:  0.50833 |
|epoch:  12 | lr: 0.100 |train ent: 0.66237 |train ent ravg: 0.68636 |train acc:  0.59167 |train acc ravg:  0.55583 |val ent: 1.01518 |val entravg: 0.77550 |val acc:  0.48333 |val acc ravg:  0.50500 |
|epoch:  13 | lr: 0.100 |train ent: 0.73804 |train ent ravg: 0.69376 |train acc:  0.53333 |train acc ravg:  0.55750 |val ent: 0.79010 |val entravg: 0.78719 |val acc:  0.50833 |val acc ravg:  0.50667 |
|epoch:  14 | lr: 0.100 |train ent: 0.71512 |train ent ravg: 0.69558 |train acc:  0.52500 |train acc ravg:  0.56250 |val ent: 0.69006 |val entravg: 0.78256 |val acc:  0.49167 |val acc ravg:  0.50500 |
|epoch:  15 | lr: 0.100 |train ent: 0.68466 |train ent ravg: 0.69784 |train acc:  0.52500 |train acc ravg:  0.54833 |val ent: 0.85784 |val entravg: 0.80832 |val acc:  0.53333 |val acc ravg:  0.51167 |
|epoch:  16 | lr: 0.100 |train ent: 0.70880 |train ent ravg: 0.70180 |train acc:  0.51250 |train acc ravg:  0.53750 |val ent: 0.68709 |val entravg: 0.80805 |val acc:  0.53333 |val acc ravg:  0.51000 |
|epoch:  17 | lr: 0.100 |train ent: 0.69320 |train ent ravg: 0.70797 |train acc:  0.58750 |train acc ravg:  0.53667 |val ent: 4.52559 |val entravg: 1.51014 |val acc:  0.49167 |val acc ravg:  0.51167 |
|epoch:  18 | lr: 0.100 |train ent: 0.65662 |train ent ravg: 0.69168 |train acc:  0.61667 |train acc ravg:  0.55333 |val ent: 0.70821 |val entravg: 1.49376 |val acc:  0.50000 |val acc ravg:  0.51000 |
|epoch:  19 | lr: 0.100 |train ent: 0.69607 |train ent ravg: 0.68787 |train acc:  0.55833 |train acc ravg:  0.56000 |val ent: 0.68433 |val entravg: 1.49261 |val acc:  0.51667 |val acc ravg:  0.51500 |
|epoch:  20 | lr: 0.100 |train ent: 0.69544 |train ent ravg: 0.69003 |train acc:  0.52917 |train acc ravg:  0.56083 |val ent: 0.69471 |val entravg: 1.45999 |val acc:  0.53333 |val acc ravg:  0.51500 |
|epoch:  21 | lr: 0.100 |train ent: 0.68208 |train ent ravg: 0.68468 |train acc:  0.55000 |train acc ravg:  0.56833 |val ent: 0.75282 |val entravg: 1.47313 |val acc:  0.48333 |val acc ravg:  0.50500 |
|epoch:  22 | lr: 0.100 |train ent: 0.70824 |train ent ravg: 0.68769 |train acc:  0.53750 |train acc ravg:  0.55833 |val ent: 3.05752 |val entravg: 1.17952 |val acc:  0.50000 |val acc ravg:  0.50667 |
|epoch:  23 | lr: 0.100 |train ent: 0.72335 |train ent ravg: 0.70104 |train acc:  0.53750 |train acc ravg:  0.54250 |val ent: 0.69521 |val entravg: 1.17692 |val acc:  0.50000 |val acc ravg:  0.50667 |
|epoch:  24 | lr: 0.100 |train ent: 0.69485 |train ent ravg: 0.70079 |train acc:  0.53333 |train acc ravg:  0.53750 |val ent: 0.70244 |val entravg: 1.18054 |val acc:  0.55833 |val acc ravg:  0.51500 |
|epoch:  25 | lr: 0.100 |train ent: 0.70434 |train ent ravg: 0.70257 |train acc:  0.50417 |train acc ravg:  0.53250 |val ent: 0.74863 |val entravg: 1.19132 |val acc:  0.49167 |val acc ravg:  0.50667 |
|epoch:  26 | lr: 0.100 |train ent: 0.71039 |train ent ravg: 0.70823 |train acc:  0.50833 |train acc ravg:  0.52417 |val ent: 0.70218 |val entravg: 1.18119 |val acc:  0.50000 |val acc ravg:  0.51000 |
|epoch:  27 | lr: 0.100 |train ent: 0.69954 |train ent ravg: 0.70649 |train acc:  0.50833 |train acc ravg:  0.51833 |val ent: 0.68793 |val entravg: 0.70728 |val acc:  0.50833 |val acc ravg:  0.51167 |
|epoch:  28 | lr: 0.100 |train ent: 0.70193 |train ent ravg: 0.70221 |train acc:  0.52083 |train acc ravg:  0.51500 |val ent: 0.70337 |val entravg: 0.70891 |val acc:  0.50833 |val acc ravg:  0.51333 |
|epoch:  29 | lr: 0.100 |train ent: 0.71849 |train ent ravg: 0.70694 |train acc:  0.51667 |train acc ravg:  0.51167 |val ent: 0.71659 |val entravg: 0.71174 |val acc:  0.52500 |val acc ravg:  0.50667 |
|epoch:  30 | lr: 0.050 |train ent: 0.69399 |train ent ravg: 0.70487 |train acc:  0.52083 |train acc ravg:  0.51500 |val ent: 0.70290 |val entravg: 0.70259 |val acc:  0.50000 |val acc ravg:  0.50833 |
|epoch:  31 | lr: 0.050 |train ent: 0.68504 |train ent ravg: 0.69980 |train acc:  0.50833 |train acc ravg:  0.51500 |val ent: 0.68780 |val entravg: 0.69972 |val acc:  0.50833 |val acc ravg:  0.51000 |
|epoch:  32 | lr: 0.050 |train ent: 0.69445 |train ent ravg: 0.69878 |train acc:  0.57500 |train acc ravg:  0.52833 |val ent: 0.73578 |val entravg: 0.70929 |val acc:  0.50833 |val acc ravg:  0.51000 |
|epoch:  33 | lr: 0.050 |train ent: 0.69444 |train ent ravg: 0.69728 |train acc:  0.54167 |train acc ravg:  0.53250 |val ent: 0.69381 |val entravg: 0.70738 |val acc:  0.51667 |val acc ravg:  0.51167 |
|epoch:  34 | lr: 0.050 |train ent: 0.68173 |train ent ravg: 0.68993 |train acc:  0.59167 |train acc ravg:  0.54750 |val ent: 0.70287 |val entravg: 0.70463 |val acc:  0.50833 |val acc ravg:  0.50833 |
|epoch:  35 | lr: 0.050 |train ent: 0.67910 |train ent ravg: 0.68695 |train acc:  0.55417 |train acc ravg:  0.55417 |val ent: 2.35022 |val entravg: 1.03410 |val acc:  0.50833 |val acc ravg:  0.51000 |
|epoch:  36 | lr: 0.050 |train ent: 0.68038 |train ent ravg: 0.68602 |train acc:  0.55417 |train acc ravg:  0.56333 |val ent: 1.39189 |val entravg: 1.17491 |val acc:  0.52500 |val acc ravg:  0.51333 |
|epoch:  37 | lr: 0.050 |train ent: 0.68430 |train ent ravg: 0.68399 |train acc:  0.54167 |train acc ravg:  0.55667 |val ent: 0.69291 |val entravg: 1.16634 |val acc:  0.53333 |val acc ravg:  0.51833 |
|epoch:  38 | lr: 0.050 |train ent: 0.70342 |train ent ravg: 0.68579 |train acc:  0.56250 |train acc ravg:  0.56083 |val ent: 3.45521 |val entravg: 1.71862 |val acc:  0.50000 |val acc ravg:  0.51500 |
|epoch:  39 | lr: 0.050 |train ent: 0.69195 |train ent ravg: 0.68783 |train acc:  0.54583 |train acc ravg:  0.55167 |val ent: 0.74028 |val entravg: 1.72610 |val acc:  0.50000 |val acc ravg:  0.51333 |
